run_id,phase,benchmark_family,customer_count,instance_id,structure_class,scenario_id,method_id,seed,tier,eval_budget,accepted_final,strict_duty_final,v_cap_final,v_tw_final,v_shift_final,overtime_sum_final,overtime_ratio_sum_final,cost_final,energy_final,co2_final,j_scaled_init,j_scaled_final,improvement_abs,improvement_pct,runtime_sec,compute_wh,imp_per_wh,time_to_first_feasible_sec,evals_to_first_feasible,n_repair_attempts,n_repair_success,n_rejected_offspring,archive_size_final,notes
RC104__S1_balanced__A2_NoJDE__seed19,main,solomon,100,RC104,mixed,S1_balanced,A2_NoJDE,19,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2710.620390474312,2369.315872492579,1248.9696710395888,0.885691,0.7562133355004041,0.12947766449959586,14.618830325654868,1800.0245936999563,26.000355242332702,0.004979842132648468,1.5245196998585016,1,0,0,12383,3,real_solver:A2_NoJDE | archive=3 | walltime_hit=1 | init_best=0.885691 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S1_balanced__A2_NoJDE__seed20,main,solomon,100,RC104,mixed,S1_balanced,A2_NoJDE,20,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3131.828313584883,2830.316563687977,1488.7863611567263,0.941565,0.8924964138063783,0.049068586193621644,5.211385957806593,1800.049020000035,26.000708066667173,0.0018872019203402934,1.6413714999798685,1,0,0,13546,10,real_solver:A2_NoJDE | archive=10 | walltime_hit=1 | init_best=0.941565 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S2_peak_dirty__A2_NoJDE__seed01,main,solomon,100,RC104,mixed,S2_peak_dirty,A2_NoJDE,1,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3071.6886734327027,2600.1978374831397,1349.3700608706858,0.93012,0.8504324209413663,0.07968757905863366,8.56745141042378,1800.0152116999961,26.0002197245555,0.003064880985731593,1.52624009991996,1,0,0,13482,4,real_solver:A2_NoJDE | archive=4 | walltime_hit=1 | init_best=0.930120 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S2_peak_dirty__A2_NoJDE__seed02,main,solomon,100,RC104,mixed,S2_peak_dirty,A2_NoJDE,2,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3043.615283690815,2596.220182393862,1350.396199919568,0.95287,0.8474746617587924,0.10539533824120761,11.060830778721925,1800.0432555000298,26.000624801667097,0.004053569444779262,1.8753491998650134,1,0,0,13586,17,real_solver:A2_NoJDE | archive=17 | walltime_hit=1 | init_best=0.952870 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S2_peak_dirty__A2_NoJDE__seed03,main,solomon,100,RC104,mixed,S2_peak_dirty,A2_NoJDE,3,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3109.970376225106,2777.162387904673,1440.2202012333958,0.924587,0.8913873531930312,0.03319964680696885,3.5907542293985153,1800.037550699897,26.000542398998515,0.0012768828548841208,1.51744159986265,1,0,0,13709,2,real_solver:A2_NoJDE | archive=2 | walltime_hit=1 | init_best=0.924587 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S2_peak_dirty__A2_NoJDE__seed04,main,solomon,100,RC104,mixed,S2_peak_dirty,A2_NoJDE,4,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3324.471347924522,2824.969395130308,1458.6417746433779,0.9594,0.9211909964061867,0.038209003593813295,3.982593662061006,1800.0592693998478,26.000856113553358,0.00146952867347688,1.5504016000777483,1,0,0,13577,5,real_solver:A2_NoJDE | archive=5 | walltime_hit=1 | init_best=0.959400 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S2_peak_dirty__A2_NoJDE__seed05,main,solomon,100,RC104,mixed,S2_peak_dirty,A2_NoJDE,5,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3381.158471908289,2765.931694844836,1429.008317845251,0.970454,0.9144675435920885,0.055986456407911556,5.76909945323648,1800.105873200111,26.00152927955716,0.0021531985986658502,1.6228883999865502,1,0,0,13552,36,real_solver:A2_NoJDE | archive=36 | walltime_hit=1 | init_best=0.970454 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S2_peak_dirty__A2_NoJDE__seed06,main,solomon,100,RC104,mixed,S2_peak_dirty,A2_NoJDE,6,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3199.071866072484,2577.67751623524,1333.1877574646587,0.927073,0.8572261326081151,0.06984686739188495,7.534128099069323,1800.0154663000721,26.00022340211215,0.002686394894061213,1.514812100213021,1,0,0,13614,24,real_solver:A2_NoJDE | archive=24 | walltime_hit=1 | init_best=0.927073 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S2_peak_dirty__A2_NoJDE__seed07,main,solomon,100,RC104,mixed,S2_peak_dirty,A2_NoJDE,7,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3073.737125010816,2727.917002410795,1412.326677126855,0.963856,0.8769513911225947,0.08690460887740536,9.01634776122215,1800.0342365000397,26.000494527222795,0.003342421383040054,1.5112137999385595,1,0,0,13526,6,real_solver:A2_NoJDE | archive=6 | walltime_hit=1 | init_best=0.963856 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S2_peak_dirty__A2_NoJDE__seed08,main,solomon,100,RC104,mixed,S2_peak_dirty,A2_NoJDE,8,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3235.469303635424,2630.912608480039,1366.8159308698903,0.980265,0.873270983391202,0.10699401660879804,10.914805344350562,1800.087688999949,26.001266618888152,0.004114954020396613,1.5211977001745254,1,0,0,13498,5,real_solver:A2_NoJDE | archive=5 | walltime_hit=1 | init_best=0.980265 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S2_peak_dirty__A2_NoJDE__seed09,main,solomon,100,RC104,mixed,S2_peak_dirty,A2_NoJDE,9,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3390.949447790025,2717.0835887394032,1408.287921281129,0.96556,0.9060473171291257,0.0595126828708743,6.163540626255676,1800.0622982999776,26.000899864333007,0.002288870123011066,1.4973006998188794,1,0,0,13551,4,real_solver:A2_NoJDE | archive=4 | walltime_hit=1 | init_best=0.965560 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S2_peak_dirty__A2_NoJDE__seed10,main,solomon,100,RC104,mixed,S2_peak_dirty,A2_NoJDE,10,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3093.67325063502,2621.1152165703547,1361.382637091316,0.96257,0.8572435937612642,0.10532640623873579,10.94220744867758,1800.108708200045,26.001570229556204,0.004050770984554248,1.4980057999491692,1,0,0,13797,2,real_solver:A2_NoJDE | archive=2 | walltime_hit=1 | init_best=0.962570 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S2_peak_dirty__A2_NoJDE__seed11,main,solomon,100,RC104,mixed,S2_peak_dirty,A2_NoJDE,11,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3250.8131381603816,2627.078049108394,1361.1640549567053,0.929691,0.8732139329153051,0.05647706708469491,6.074821320707085,1800.1055387000088,26.001524447889015,0.0021720675338818495,1.510840900009498,1,0,0,13586,10,real_solver:A2_NoJDE | archive=10 | walltime_hit=1 | init_best=0.929691 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S2_peak_dirty__A2_NoJDE__seed12,main,solomon,100,RC104,mixed,S2_peak_dirty,A2_NoJDE,12,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3116.0958214514803,2720.039556323709,1413.748143513942,0.954187,0.8805609229605803,0.0736260770394197,7.716105652185546,1800.0033807000145,26.000048832333544,0.0028317668752936586,1.527617699932307,1,0,0,13595,34,real_solver:A2_NoJDE | archive=34 | walltime_hit=1 | init_best=0.954187 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S2_peak_dirty__A2_NoJDE__seed13,main,solomon,100,RC104,mixed,S2_peak_dirty,A2_NoJDE,13,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3471.047766900444,2724.00408310539,1409.9820143701938,0.976244,0.9149655647731242,0.061278435226875816,6.2769589597350475,1800.0454297000542,26.00065620677856,0.002356803410634693,1.4925184999592602,1,0,0,13593,31,real_solver:A2_NoJDE | archive=31 | walltime_hit=1 | init_best=0.976244 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S2_peak_dirty__A2_NoJDE__seed14,main,solomon,100,RC104,mixed,S2_peak_dirty,A2_NoJDE,14,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3258.9129069895544,2746.6277849114585,1422.213831614882,0.986111,0.8990756629235803,0.08703533707641964,8.826119683932097,1800.0845043999143,26.001220619109873,0.0033473558165362472,1.4935882999561727,1,0,0,13544,2,real_solver:A2_NoJDE | archive=2 | walltime_hit=1 | init_best=0.986111 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S2_peak_dirty__A2_NoJDE__seed15,main,solomon,100,RC104,mixed,S2_peak_dirty,A2_NoJDE,15,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3352.015692990022,2750.011047720422,1422.5099532421764,0.91713,0.908609132713338,0.008520867286662015,0.9290795510627735,1800.0444247999694,26.000641691555114,0.0003277175766561774,1.5094578999560326,1,0,0,13513,16,real_solver:A2_NoJDE | archive=16 | walltime_hit=1 | init_best=0.917130 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S2_peak_dirty__A2_NoJDE__seed16,main,solomon,100,RC104,mixed,S2_peak_dirty,A2_NoJDE,16,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3135.573778166756,2754.8415370675357,1424.520234973813,0.942852,0.8883342067793678,0.054517793220632216,5.782221729458304,1800.003384300042,26.00004888433394,0.0020968342583956197,1.5012892000377178,1,0,0,13632,11,real_solver:A2_NoJDE | archive=11 | walltime_hit=1 | init_best=0.942852 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S2_peak_dirty__A2_NoJDE__seed17,main,solomon,100,RC104,mixed,S2_peak_dirty,A2_NoJDE,17,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2826.3666600239785,2618.985329790277,1356.62214579993,0.961668,0.8298705066351383,0.13179749336486168,13.705092959822068,1800.0922887998167,26.001333060441798,0.0050688744711084545,1.5092611000873148,1,0,0,13431,2,real_solver:A2_NoJDE | archive=2 | walltime_hit=1 | init_best=0.961668 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S2_peak_dirty__A2_NoJDE__seed18,main,solomon,100,RC104,mixed,S2_peak_dirty,A2_NoJDE,18,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3181.0325263160325,2794.1016183996326,1446.2310686114245,0.948581,0.9013580947127103,0.047222905287289674,4.978268095954871,1800.0071393998805,26.000103124664943,0.0018162583840866295,1.501739300088957,1,0,0,13618,24,real_solver:A2_NoJDE | archive=24 | walltime_hit=1 | init_best=0.948581 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S2_peak_dirty__A2_NoJDE__seed19,main,solomon,100,RC104,mixed,S2_peak_dirty,A2_NoJDE,19,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3474.4045350541564,2571.367127533854,1332.3547292010685,0.986025,0.8833528060418673,0.10267219395813276,10.41273740099214,1800.0035151001066,26.000050773668207,0.003948922825262902,1.609935199841857,1,0,0,13576,11,real_solver:A2_NoJDE | archive=11 | walltime_hit=1 | init_best=0.986025 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S2_peak_dirty__A2_NoJDE__seed20,main,solomon,100,RC104,mixed,S2_peak_dirty,A2_NoJDE,20,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3333.836674075206,2778.7346328833983,1434.2821906127958,0.954016,0.9122598026971073,0.041756197302892706,4.376886478098135,1800.0516045000404,26.000745398333915,0.0016059615469935094,1.514037200016901,1,0,0,13708,15,real_solver:A2_NoJDE | archive=15 | walltime_hit=1 | init_best=0.954016 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S3_mixed_fleet_arc__A2_NoJDE__seed01,main,solomon,100,RC104,mixed,S3_mixed_fleet_arc,A2_NoJDE,1,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3085.339487863558,2656.590100511038,894.7525765173743,0.884783,0.8350449489561179,0.04973805104388207,5.621497140415454,1800.1012256999966,26.001462148999952,0.0019128943887409447,1.5280867998953909,1,0,0,13625,22,real_solver:A2_NoJDE | archive=22 | walltime_hit=1 | init_best=0.884783 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S3_mixed_fleet_arc__A2_NoJDE__seed02,main,solomon,100,RC104,mixed,S3_mixed_fleet_arc,A2_NoJDE,2,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3062.3619266941514,2687.4974654874877,901.0875968315777,0.909804,0.8381048573529158,0.0716991426470841,7.880724051233464,1800.0031246000435,26.00004513311174,0.002757654545598206,1.535813899943605,1,0,0,13641,17,real_solver:A2_NoJDE | archive=17 | walltime_hit=1 | init_best=0.909804 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S3_mixed_fleet_arc__A2_NoJDE__seed03,main,solomon,100,RC104,mixed,S3_mixed_fleet_arc,A2_NoJDE,3,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3208.9977166067383,2641.2466165450564,886.1036215112041,0.872993,0.8420699496132814,0.03092305038671861,3.5421876677955733,1800.0030045001768,26.000043398335887,0.0011893461065798766,1.7780251000076532,1,0,0,13705,21,real_solver:A2_NoJDE | archive=21 | walltime_hit=1 | init_best=0.872993 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S3_mixed_fleet_arc__A2_NoJDE__seed04,main,solomon,100,RC104,mixed,S3_mixed_fleet_arc,A2_NoJDE,4,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3164.8400342288464,2736.380500634127,916.7893430324464,0.90612,0.857410977783683,0.04870902221631701,5.375559773133471,1800.0423596999608,26.000611862332768,0.0018733798448367304,1.5020610000938177,1,0,0,13659,20,real_solver:A2_NoJDE | archive=20 | walltime_hit=1 | init_best=0.906120 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S3_mixed_fleet_arc__A2_NoJDE__seed05,main,solomon,100,RC104,mixed,S3_mixed_fleet_arc,A2_NoJDE,5,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3058.1889962049863,2672.7598169183966,902.1486015985045,0.864987,0.8365372616482052,0.028449738351794762,3.2890365232997447,1800.0206223998684,26.000297879109212,0.0010942081696169194,1.5062380000017583,1,0,0,13622,10,real_solver:A2_NoJDE | archive=10 | walltime_hit=1 | init_best=0.864987 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S3_mixed_fleet_arc__A2_NoJDE__seed06,main,solomon,100,RC104,mixed,S3_mixed_fleet_arc,A2_NoJDE,6,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3164.080507456854,2498.475334991853,837.0582684689028,0.874931,0.8079464348081166,0.06698456519188345,7.655982607986624,1800.0714871999808,26.00103259288861,0.0025762271153109513,1.5132677000947297,1,0,0,13666,11,real_solver:A2_NoJDE | archive=11 | walltime_hit=1 | init_best=0.874931 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S3_mixed_fleet_arc__A2_NoJDE__seed07,main,solomon,100,RC104,mixed,S3_mixed_fleet_arc,A2_NoJDE,7,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3089.9973503103315,2633.4230364674227,884.9595698733019,0.907479,0.8300271403284553,0.07745185967154478,8.534837684568434,1800.0513082998805,26.000741119887163,0.0029788327692053455,1.509887299966067,1,0,0,13732,5,real_solver:A2_NoJDE | archive=5 | walltime_hit=1 | init_best=0.907479 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S3_mixed_fleet_arc__A2_NoJDE__seed08,main,solomon,100,RC104,mixed,S3_mixed_fleet_arc,A2_NoJDE,8,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3049.616522203676,2631.398177736396,885.6043292796073,0.875244,0.8263280663298147,0.04891593367018532,5.588833933187239,1800.0034002000466,26.000049114000674,0.0018813785103138421,1.5182526998687536,1,0,0,13620,24,real_solver:A2_NoJDE | archive=24 | walltime_hit=1 | init_best=0.875244 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S3_mixed_fleet_arc__A2_NoJDE__seed09,main,solomon,100,RC104,mixed,S3_mixed_fleet_arc,A2_NoJDE,9,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2966.7750636408427,2517.699720646494,847.9651088134465,0.919658,0.7952927201234624,0.12436527987653756,13.522992229343687,1800.0923707000911,26.00133424344576,0.004783034544001784,1.5190862999297678,1,0,0,13587,5,real_solver:A2_NoJDE | archive=5 | walltime_hit=1 | init_best=0.919658 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S3_mixed_fleet_arc__A2_NoJDE__seed10,main,solomon,100,RC104,mixed,S3_mixed_fleet_arc,A2_NoJDE,10,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3231.04946984751,2617.3992287395376,875.7055787567186,0.909159,0.8383834341658454,0.07077556583415467,7.784729165542514,1800.1020976,26.00147474311111,0.0027219827541861297,1.620464000152424,1,0,0,13613,24,real_solver:A2_NoJDE | archive=24 | walltime_hit=1 | init_best=0.909159 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S3_mixed_fleet_arc__A2_NoJDE__seed11,main,solomon,100,RC104,mixed,S3_mixed_fleet_arc,A2_NoJDE,11,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3086.0971120425797,2674.800748221851,897.0950738012979,0.919681,0.8377207836650684,0.08196021633493156,8.911809239826805,1800.0035721999593,26.000051598443857,0.003152309756948213,1.5426842998713255,1,0,0,13584,10,real_solver:A2_NoJDE | archive=10 | walltime_hit=1 | init_best=0.919681 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S3_mixed_fleet_arc__A2_NoJDE__seed12,main,solomon,100,RC104,mixed,S3_mixed_fleet_arc,A2_NoJDE,12,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2783.4081847504885,2442.862680837381,828.9670932270989,0.919515,0.76488938280063,0.15462561719936996,16.815997259356287,1800.0547891999595,26.00079139955497,0.005946958106898875,1.8560714002232999,1,0,0,12566,11,real_solver:A2_NoJDE | archive=11 | walltime_hit=1 | init_best=0.919515 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S3_mixed_fleet_arc__A2_NoJDE__seed13,main,solomon,100,RC104,mixed,S3_mixed_fleet_arc,A2_NoJDE,13,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3208.730633800521,2703.7133009165195,900.8980453733758,0.88181,0.85309750932205,0.02871249067795001,3.2560858549971092,1800.0070070000365,26.00010121222275,0.0011043222656553413,1.682298299856484,1,0,0,13603,26,real_solver:A2_NoJDE | archive=26 | walltime_hit=1 | init_best=0.881810 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S3_mixed_fleet_arc__A2_NoJDE__seed14,main,solomon,100,RC104,mixed,S3_mixed_fleet_arc,A2_NoJDE,14,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2949.4641927761486,2448.1054945041496,823.9631428660197,0.89554,0.7790486757356542,0.11649132426434583,13.007942053324903,1800.1163417999633,26.001680492666136,0.0044801459773802935,1.6115569001995027,1,0,0,13502,6,real_solver:A2_NoJDE | archive=6 | walltime_hit=1 | init_best=0.895540 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S3_mixed_fleet_arc__A2_NoJDE__seed15,main,solomon,100,RC104,mixed,S3_mixed_fleet_arc,A2_NoJDE,15,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3007.560880537413,2619.9331858735964,887.157727743765,0.879458,0.8217876556914581,0.0576703443085419,6.557487032756756,1800.0649780998938,26.00093857255402,0.00221801009788998,1.630333699984476,1,0,0,13659,6,real_solver:A2_NoJDE | archive=6 | walltime_hit=1 | init_best=0.879458 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S3_mixed_fleet_arc__A2_NoJDE__seed16,main,solomon,100,RC104,mixed,S3_mixed_fleet_arc,A2_NoJDE,16,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3146.0805898580948,2516.997134396854,849.5022735000526,0.876136,0.8120940174020683,0.0640419825979317,7.3095937842905325,1800.0030437000096,26.000043964555694,0.0024631490117953767,1.580438599921763,1,0,0,13498,36,real_solver:A2_NoJDE | archive=36 | walltime_hit=1 | init_best=0.876136 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S3_mixed_fleet_arc__A2_NoJDE__seed17,main,solomon,100,RC104,mixed,S3_mixed_fleet_arc,A2_NoJDE,17,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3009.8367443943894,2515.033836783534,846.131791068405,0.922257,0.7983827459501324,0.12387425404986763,13.43164151097445,1800.0779553998727,26.001126022442605,0.004764188056430588,1.6003632000647485,1,0,0,13523,3,real_solver:A2_NoJDE | archive=3 | walltime_hit=1 | init_best=0.922257 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S3_mixed_fleet_arc__A2_NoJDE__seed18,main,solomon,100,RC104,mixed,S3_mixed_fleet_arc,A2_NoJDE,18,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3058.7548459467803,2573.2726490186596,864.2722260634819,0.858779,0.8145168600949768,0.044262139905023146,5.154078046275369,1800.0860353999306,26.00124273355455,0.0017023086303449236,1.5028542000800371,1,0,0,13595,11,real_solver:A2_NoJDE | archive=11 | walltime_hit=1 | init_best=0.858779 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S3_mixed_fleet_arc__A2_NoJDE__seed19,main,solomon,100,RC104,mixed,S3_mixed_fleet_arc,A2_NoJDE,19,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2730.3379483625076,2400.3906127649725,806.538599028702,0.861903,0.7486598742435645,0.11324312575643547,13.13873205644202,1800.0033419001848,26.000048271891558,0.004355496750321872,1.4913280999753624,1,0,0,12025,9,real_solver:A2_NoJDE | archive=9 | walltime_hit=1 | init_best=0.861903 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S3_mixed_fleet_arc__A2_NoJDE__seed20,main,solomon,100,RC104,mixed,S3_mixed_fleet_arc,A2_NoJDE,20,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3014.8395156006545,2607.4540972708896,875.669285052344,0.873742,0.8175804366823248,0.05616156331767519,6.42770558330436,1800.0236431001686,26.00034151144688,0.0021600317554655796,1.4993418001104146,1,0,0,13647,6,real_solver:A2_NoJDE | archive=6 | walltime_hit=1 | init_best=0.873742 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC108__S1_balanced__A2_NoJDE__seed01,main,solomon,100,RC108,mixed,S1_balanced,A2_NoJDE,1,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3292.2704253764946,2955.019196706063,1548.4225037073193,0.925916,0.917665559716642,0.008250440283357974,0.8910571027348025,1800.0033551000524,26.000048462556315,0.00031732403480861797,1.5960123999975622,1,0,0,13357,24,real_solver:A2_NoJDE | archive=24 | walltime_hit=1 | init_best=0.925916 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
RC108__S1_balanced__A2_NoJDE__seed02,main,solomon,100,RC108,mixed,S1_balanced,A2_NoJDE,2,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3219.0898809398154,2800.743041731722,1472.5888263438424,0.942616,0.8799824523428014,0.06263354765719864,6.644651444193461,1800.0133621999994,26.000193009555545,0.002408964719384186,1.5351964998990297,1,0,0,13573,26,real_solver:A2_NoJDE | archive=26 | walltime_hit=1 | init_best=0.942616 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
RC108__S1_balanced__A2_NoJDE__seed03,main,solomon,100,RC108,mixed,S1_balanced,A2_NoJDE,3,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3332.2880616957796,2941.944388637612,1540.3017688048562,0.942616,0.9184817689772878,0.02413423102271217,2.5603459969608164,1800.1464820001274,26.00211585111295,0.0009281641217546983,1.6250495999120176,1,0,0,13569,60,real_solver:A2_NoJDE | archive=60 | walltime_hit=1 | init_best=0.942616 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
RC108__S1_balanced__A2_NoJDE__seed04,main,solomon,100,RC108,mixed,S1_balanced,A2_NoJDE,4,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3189.2854959156057,2778.725783176564,1459.5449280451526,0.942616,0.8723595762115431,0.07025642378845687,7.453345136137819,1800.059408100089,26.000858117001286,0.0027020809648785407,1.7267627001274377,1,0,0,13343,72,real_solver:A2_NoJDE | archive=72 | walltime_hit=1 | init_best=0.942616 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
RC108__S1_balanced__A2_NoJDE__seed05,main,solomon,100,RC108,mixed,S1_balanced,A2_NoJDE,5,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2819.708259359464,2437.2940159030336,1281.8079542588932,0.942616,0.7675712260956514,0.17504477390434858,18.570104252882253,1800.0139389000833,26.00020133966787,0.006732439169126242,1.5337455000262707,1,0,0,12017,126,real_solver:A2_NoJDE | archive=126 | walltime_hit=1 | init_best=0.942616 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
RC108__S1_balanced__A2_NoJDE__seed06,main,solomon,100,RC108,mixed,S1_balanced,A2_NoJDE,6,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3144.5886408446017,2592.686955710814,1365.280906070766,0.855145,0.8304608230933557,0.024684176906644373,2.8865487030438546,1800.0516685999464,26.00074632422145,0.0009493641681988719,1.5970654000993818,1,0,0,13488,48,real_solver:A2_NoJDE | archive=48 | walltime_hit=1 | init_best=0.855145 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
RC108__S1_balanced__A2_NoJDE__seed07,main,solomon,100,RC108,mixed,S1_balanced,A2_NoJDE,7,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3002.4440869303216,2810.4269728406234,1481.0779194512252,0.942616,0.8623093147863093,0.08030668521369067,8.519554645124913,1800.1033273001667,26.00149250544685,0.0030885413672645076,1.5172775001265109,1,0,0,13506,27,real_solver:A2_NoJDE | archive=27 | walltime_hit=1 | init_best=0.942616 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
