run_id,phase,benchmark_family,customer_count,instance_id,structure_class,scenario_id,method_id,seed,tier,eval_budget,accepted_final,strict_duty_final,v_cap_final,v_tw_final,v_shift_final,overtime_sum_final,overtime_ratio_sum_final,cost_final,energy_final,co2_final,j_scaled_init,j_scaled_final,improvement_abs,improvement_pct,runtime_sec,compute_wh,imp_per_wh,time_to_first_feasible_sec,evals_to_first_feasible,n_repair_attempts,n_repair_success,n_rejected_offspring,archive_size_final,notes
RC101__S3_mixed_fleet_arc__HGS_MS__seed19,main,solomon,100,RC101,mixed,S3_mixed_fleet_arc,HGS_MS,19,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3651.6436876437224,2767.4470089524675,916.9065308754562,0.781101917699157,0.781101917699157,0.0,0.0,1800.0092159998603,26.000133119997983,0.0,1800.0092159998603,13871,0,0,0,15,real_solver:HGS_MS | archive=15 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc101.txt
RC101__S3_mixed_fleet_arc__HGS_MS__seed20,main,solomon,100,RC101,mixed,S3_mixed_fleet_arc,HGS_MS,20,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3654.2775367965564,2755.844450361153,909.7967985877731,0.7782723145504002,0.7782723145504002,0.0,0.0,1800.050294799963,26.00072648044391,0.0,1800.050294799963,13882,0,0,0,6,real_solver:HGS_MS | archive=6 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc101.txt
RC104__S1_balanced__HGS_MS__seed01,main,solomon,100,RC104,mixed,S1_balanced,HGS_MS,1,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2743.4839445030393,2377.8853798247933,1254.4753446303266,0.7613638470498344,0.7613638470498344,0.0,0.0,1800.0827580001205,26.001195393335074,0.0,1800.0827580001205,14002,0,0,0,9,real_solver:HGS_MS | archive=9 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S1_balanced__HGS_MS__seed02,main,solomon,100,RC104,mixed,S1_balanced,HGS_MS,2,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2740.9650351995233,2360.317580645379,1246.8929111606885,0.7577822825595885,0.7577822825595885,0.0,0.0,1800.0034652000759,26.000050052889986,0.0,1800.0034652000759,13812,0,0,0,5,real_solver:HGS_MS | archive=5 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S1_balanced__HGS_MS__seed03,main,solomon,100,RC104,mixed,S1_balanced,HGS_MS,3,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2810.391535241379,2454.6594022260874,1295.0215942792242,0.7838694647686558,0.7838694647686558,0.0,0.0,1800.003158400068,26.000045621334316,0.0,1800.003158400068,14179,0,0,0,6,real_solver:HGS_MS | archive=6 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S1_balanced__HGS_MS__seed04,main,solomon,100,RC104,mixed,S1_balanced,HGS_MS,4,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2686.6879514353955,2330.347646906399,1230.0701458737412,0.7460895773740295,0.7460895773740295,0.0,0.0,1800.0047953000758,26.00006926544554,0.0,1800.0047953000758,14152,0,0,0,4,real_solver:HGS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S1_balanced__HGS_MS__seed05,main,solomon,100,RC104,mixed,S1_balanced,HGS_MS,5,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2683.6633762654706,2308.8063738927485,1220.4451446150827,0.7416388724052436,0.7416388724052436,0.0,0.0,1800.003277799813,26.0000473459973,0.0,1800.003277799813,14041,0,0,0,18,real_solver:HGS_MS | archive=18 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S1_balanced__HGS_MS__seed06,main,solomon,100,RC104,mixed,S1_balanced,HGS_MS,6,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2832.2521990061377,2276.503996536144,1201.6773140149826,0.7488339600086432,0.7488339600086432,0.0,0.0,1800.1056530000642,26.001526098889816,0.0,1800.1056530000642,14126,0,0,0,8,real_solver:HGS_MS | archive=8 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S1_balanced__HGS_MS__seed07,main,solomon,100,RC104,mixed,S1_balanced,HGS_MS,7,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2725.2372729455265,2339.4509133474558,1235.6807025750911,0.7518635902659998,0.7518635902659998,0.0,0.0,1800.018948199926,26.000273696221154,0.0,1800.018948199926,14057,0,0,0,4,real_solver:HGS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S1_balanced__HGS_MS__seed08,main,solomon,100,RC104,mixed,S1_balanced,HGS_MS,8,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2914.7729318254537,2452.685272143791,1289.0017550154478,0.7925078781638732,0.7925078781638732,0.0,0.0,1800.07688529999,26.0011105654443,0.0,1800.07688529999,14245,0,0,0,5,real_solver:HGS_MS | archive=5 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S1_balanced__HGS_MS__seed09,main,solomon,100,RC104,mixed,S1_balanced,HGS_MS,9,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2773.9161439804307,2462.135667006872,1296.488411725101,0.7814307246951122,0.7814307246951122,0.0,0.0,1800.0818984999787,26.001182978333027,0.0,1800.0818984999787,13983,0,0,0,1,real_solver:HGS_MS | archive=1 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S1_balanced__HGS_MS__seed10,main,solomon,100,RC104,mixed,S1_balanced,HGS_MS,10,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2871.060159753135,2328.7689917527614,1230.2129090323654,0.7636922940071175,0.7636922940071175,0.0,0.0,1800.084949299926,26.001227045443375,0.0,1800.084949299926,13994,0,0,0,5,real_solver:HGS_MS | archive=5 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S1_balanced__HGS_MS__seed11,main,solomon,100,RC104,mixed,S1_balanced,HGS_MS,11,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2661.0103151566345,2235.7836284584087,1182.7659175262354,0.7243525563021928,0.7243525563021928,0.0,0.0,1800.0072935998905,26.000105351998418,0.0,1800.0072935998905,14282,0,0,0,9,real_solver:HGS_MS | archive=9 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S1_balanced__HGS_MS__seed12,main,solomon,100,RC104,mixed,S1_balanced,HGS_MS,12,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2663.463722913577,2291.3998748712665,1210.8525682082075,0.7359727559337736,0.7359727559337736,0.0,0.0,1800.0031491001137,26.000045487001643,0.0,1800.0031491001137,14076,0,0,0,8,real_solver:HGS_MS | archive=8 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S1_balanced__HGS_MS__seed13,main,solomon,100,RC104,mixed,S1_balanced,HGS_MS,13,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2809.938993068597,2476.746690055144,1306.899270502862,0.7884910458369611,0.7884910458369611,0.0,0.0,1800.0892109998967,26.00128860333184,0.0,1800.0892109998967,13787,0,0,0,11,real_solver:HGS_MS | archive=11 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S1_balanced__HGS_MS__seed14,main,solomon,100,RC104,mixed,S1_balanced,HGS_MS,14,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2857.685066906248,2290.828240283597,1208.752088592955,0.754181257161465,0.754181257161465,0.0,0.0,1800.0877705998719,26.001267797553705,0.0,1800.0877705998719,14209,0,0,0,10,real_solver:HGS_MS | archive=10 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S1_balanced__HGS_MS__seed15,main,solomon,100,RC104,mixed,S1_balanced,HGS_MS,15,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2668.492576716054,2307.7128857655002,1217.7600288803144,0.7395307385955884,0.7395307385955884,0.0,0.0,1800.1323488999624,26.00191170633279,0.0,1800.1323488999624,13694,0,0,0,6,real_solver:HGS_MS | archive=6 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S1_balanced__HGS_MS__seed16,main,solomon,100,RC104,mixed,S1_balanced,HGS_MS,16,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2771.3150688394794,2431.1671481722165,1278.3488795868038,0.7743436504310731,0.7743436504310731,0.0,0.0,1800.058932099957,26.000851241443822,0.0,1800.058932099957,13952,0,0,0,8,real_solver:HGS_MS | archive=8 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S1_balanced__HGS_MS__seed17,main,solomon,100,RC104,mixed,S1_balanced,HGS_MS,17,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2683.3198558524414,2377.041842359971,1253.1087884022204,0.7552154342697047,0.7552154342697047,0.0,0.0,1800.0202638998162,26.000292700775123,0.0,1800.0202638998162,13680,0,0,0,2,real_solver:HGS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S1_balanced__HGS_MS__seed18,main,solomon,100,RC104,mixed,S1_balanced,HGS_MS,18,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2770.903194171282,2393.3344478916647,1263.883676698378,0.7674840491467041,0.7674840491467041,0.0,0.0,1800.0034443000332,26.00004975100048,0.0,1800.0034443000332,13663,0,0,0,12,real_solver:HGS_MS | archive=12 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S1_balanced__HGS_MS__seed19,main,solomon,100,RC104,mixed,S1_balanced,HGS_MS,19,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2649.5424881765834,2249.774553255272,1190.3323414364556,0.7262127798409184,0.7262127798409184,0.0,0.0,1800.0825197000522,26.001191951222978,0.0,1800.0825197000522,13464,0,0,0,22,real_solver:HGS_MS | archive=22 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S1_balanced__HGS_MS__seed20,main,solomon,100,RC104,mixed,S1_balanced,HGS_MS,20,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2827.8694781980644,2322.3768026213284,1226.3931453112255,0.7581106285573161,0.7581106285573161,0.0,0.0,1800.0115063998383,26.00016620355322,0.0,1800.0115063998383,13681,0,0,0,6,real_solver:HGS_MS | archive=6 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S2_peak_dirty__HGS_MS__seed01,main,solomon,100,RC104,mixed,S2_peak_dirty,HGS_MS,1,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2999.124867149423,2481.978053468765,1284.32068273424,0.8175801554428886,0.8175801554428886,0.0,0.0,1800.0034674000926,26.000050084668004,0.0,1800.0034674000926,14249,0,0,0,10,real_solver:HGS_MS | archive=10 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S2_peak_dirty__HGS_MS__seed02,main,solomon,100,RC104,mixed,S2_peak_dirty,HGS_MS,2,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2670.9718972306955,2290.1344019898193,1196.659813068065,0.7473267383889072,0.7473267383889072,0.0,0.0,1800.038668599911,26.00055854644316,0.0,1800.038668599911,14125,0,0,0,13,real_solver:HGS_MS | archive=13 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S2_peak_dirty__HGS_MS__seed03,main,solomon,100,RC104,mixed,S2_peak_dirty,HGS_MS,3,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2732.880966509204,2422.657935497409,1257.2528382452442,0.7797296006516562,0.7797296006516562,0.0,0.0,1800.0625646000262,26.00090371088927,0.0,1800.0625646000262,14067,0,0,0,8,real_solver:HGS_MS | archive=8 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S2_peak_dirty__HGS_MS__seed04,main,solomon,100,RC104,mixed,S2_peak_dirty,HGS_MS,4,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2638.071371524562,2276.031266531362,1187.5865665853992,0.7407650004209322,0.7407650004209322,0.0,0.0,1800.016314000124,26.00023564666846,0.0,1800.016314000124,14237,0,0,0,36,real_solver:HGS_MS | archive=36 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S2_peak_dirty__HGS_MS__seed05,main,solomon,100,RC104,mixed,S2_peak_dirty,HGS_MS,5,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2784.070954292078,2489.124006431392,1291.791636876942,0.7988017146711174,0.7988017146711174,0.0,0.0,1800.048798300093,26.000704864334676,0.0,1800.048798300093,14130,0,0,0,4,real_solver:HGS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S2_peak_dirty__HGS_MS__seed06,main,solomon,100,RC104,mixed,S2_peak_dirty,HGS_MS,6,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2701.39902824236,2318.9044805553594,1208.2420447528816,0.7557030621806274,0.7557030621806274,0.0,0.0,1800.1030566999689,26.001488596777328,0.0,1800.1030566999689,13815,0,0,0,12,real_solver:HGS_MS | archive=12 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S2_peak_dirty__HGS_MS__seed07,main,solomon,100,RC104,mixed,S2_peak_dirty,HGS_MS,7,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2714.1552017652557,2371.101533275211,1232.7730170007274,0.7674629971382982,0.7674629971382982,0.0,0.0,1800.003446099814,26.000049776997315,0.0,1800.003446099814,13903,0,0,0,1,real_solver:HGS_MS | archive=1 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S2_peak_dirty__HGS_MS__seed08,main,solomon,100,RC104,mixed,S2_peak_dirty,HGS_MS,8,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2762.608769910934,2437.3928353455094,1271.3521277539367,0.7870751315056519,0.7870751315056519,0.0,0.0,1800.1221272998955,26.00176406099849,0.0,1800.1221272998955,14088,0,0,0,3,real_solver:HGS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S2_peak_dirty__HGS_MS__seed09,main,solomon,100,RC104,mixed,S2_peak_dirty,HGS_MS,9,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2710.7729670053263,2381.2069398449335,1241.439995605366,0.7699680113340742,0.7699680113340742,0.0,0.0,1800.0684867000673,26.000989252334307,0.0,1800.0684867000673,13976,0,0,0,1,real_solver:HGS_MS | archive=1 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S2_peak_dirty__HGS_MS__seed10,main,solomon,100,RC104,mixed,S2_peak_dirty,HGS_MS,10,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2713.785194498424,2264.0025973113534,1180.2911453026782,0.7454209697164681,0.7454209697164681,0.0,0.0,1800.0352733999025,26.00050950466526,0.0,1800.0352733999025,14311,0,0,0,7,real_solver:HGS_MS | archive=7 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S2_peak_dirty__HGS_MS__seed11,main,solomon,100,RC104,mixed,S2_peak_dirty,HGS_MS,11,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2882.397983635593,2387.5638540789023,1244.962644855563,0.7881634405654833,0.7881634405654833,0.0,0.0,1800.0988100999966,26.00142725699995,0.0,1800.0988100999966,14128,0,0,0,4,real_solver:HGS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S2_peak_dirty__HGS_MS__seed12,main,solomon,100,RC104,mixed,S2_peak_dirty,HGS_MS,12,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2707.4815307051226,2354.247865108018,1228.8765172187527,0.7642387785384169,0.7642387785384169,0.0,0.0,1800.0058577000163,26.00008461122246,0.0,1800.0058577000163,14378,0,0,0,4,real_solver:HGS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S2_peak_dirty__HGS_MS__seed13,main,solomon,100,RC104,mixed,S2_peak_dirty,HGS_MS,13,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2755.5315955108217,2488.14156411725,1292.765643490328,0.7961028947623188,0.7961028947623188,0.0,0.0,1800.114469600143,26.00165344977984,0.0,1800.114469600143,14071,0,0,0,1,real_solver:HGS_MS | archive=1 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S2_peak_dirty__HGS_MS__seed14,main,solomon,100,RC104,mixed,S2_peak_dirty,HGS_MS,14,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2774.713081512174,2410.8677577330086,1257.7733037815553,0.7826914907522878,0.7826914907522878,0.0,0.0,1800.0530419000424,26.00076616077839,0.0,1800.0530419000424,14090,0,0,0,2,real_solver:HGS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S2_peak_dirty__HGS_MS__seed15,main,solomon,100,RC104,mixed,S2_peak_dirty,HGS_MS,15,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2760.1034693688766,2468.7473092928426,1276.6907183692365,0.7912216125033992,0.7912216125033992,0.0,0.0,1800.0691603999585,26.000998983554958,0.0,1800.0691603999585,14053,0,0,0,6,real_solver:HGS_MS | archive=6 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S2_peak_dirty__HGS_MS__seed16,main,solomon,100,RC104,mixed,S2_peak_dirty,HGS_MS,16,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2672.116844486643,2302.887457188564,1201.5407321351838,0.7497793481496253,0.7497793481496253,0.0,0.0,1800.0774952999782,26.00111937655524,0.0,1800.0774952999782,14071,0,0,0,2,real_solver:HGS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S2_peak_dirty__HGS_MS__seed17,main,solomon,100,RC104,mixed,S2_peak_dirty,HGS_MS,17,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2872.5063920925227,2354.309967725676,1229.5633193376236,0.7805453899046135,0.7805453899046135,0.0,0.0,1800.003471300006,26.000050141000084,0.0,1800.003471300006,13961,0,0,0,10,real_solver:HGS_MS | archive=10 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S2_peak_dirty__HGS_MS__seed18,main,solomon,100,RC104,mixed,S2_peak_dirty,HGS_MS,18,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2883.639612556443,2338.7441966480624,1220.0175429546441,0.7780449526663279,0.7780449526663279,0.0,0.0,1800.0915429999586,26.00132228777718,0.0,1800.0915429999586,13756,0,0,0,8,real_solver:HGS_MS | archive=8 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S2_peak_dirty__HGS_MS__seed19,main,solomon,100,RC104,mixed,S2_peak_dirty,HGS_MS,19,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2665.832760564647,2274.818587821437,1184.8520223123855,0.7427965296024223,0.7427965296024223,0.0,0.0,1800.0546217001975,26.000788980113963,0.0,1800.0546217001975,13852,0,0,0,4,real_solver:HGS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S2_peak_dirty__HGS_MS__seed20,main,solomon,100,RC104,mixed,S2_peak_dirty,HGS_MS,20,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2675.947097248141,2332.2026683333793,1218.5843531961818,0.7567256435712725,0.7567256435712725,0.0,0.0,1800.0522119000088,26.000754171889017,0.0,1800.0522119000088,14043,0,0,0,3,real_solver:HGS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S3_mixed_fleet_arc__HGS_MS__seed01,main,solomon,100,RC104,mixed,S3_mixed_fleet_arc,HGS_MS,1,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2861.8891135022445,2357.078788249133,795.019171031936,0.7526303856364449,0.7526303856364449,0.0,0.0,1800.0418662000448,26.000604734000646,0.0,1800.0418662000448,14163,0,0,0,16,real_solver:HGS_MS | archive=16 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S3_mixed_fleet_arc__HGS_MS__seed02,main,solomon,100,RC104,mixed,S3_mixed_fleet_arc,HGS_MS,2,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2541.791187943426,2408.184601485092,821.2712611192773,0.736824846824757,0.736824846824757,0.0,0.0,1800.0144239999354,26.000208346665733,0.0,1800.0144239999354,13723,0,0,0,1,real_solver:HGS_MS | archive=1 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S3_mixed_fleet_arc__HGS_MS__seed03,main,solomon,100,RC104,mixed,S3_mixed_fleet_arc,HGS_MS,3,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2829.40217906469,2235.1847199918748,759.7588361948764,0.7260979458632669,0.7260979458632669,0.0,0.0,1800.0035699999426,26.000051566665835,0.0,1800.0035699999426,14121,0,0,0,10,real_solver:HGS_MS | archive=10 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S3_mixed_fleet_arc__HGS_MS__seed04,main,solomon,100,RC104,mixed,S3_mixed_fleet_arc,HGS_MS,4,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2669.73857580059,2266.70941682956,774.7668793715593,0.7194330222760646,0.7194330222760646,0.0,0.0,1800.0032309999224,26.00004666999888,0.0,1800.0032309999224,14028,0,0,0,6,real_solver:HGS_MS | archive=6 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S3_mixed_fleet_arc__HGS_MS__seed05,main,solomon,100,RC104,mixed,S3_mixed_fleet_arc,HGS_MS,5,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2702.0082965126394,2367.798067119491,803.1983652466026,0.7416707945289617,0.7416707945289617,0.0,0.0,1800.0282636000775,26.00040825200112,0.0,1800.0282636000775,14273,0,0,0,2,real_solver:HGS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S3_mixed_fleet_arc__HGS_MS__seed06,main,solomon,100,RC104,mixed,S3_mixed_fleet_arc,HGS_MS,6,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2753.061090194001,2433.0446381740726,819.9529919992873,0.7582888294931683,0.7582888294931683,0.0,0.0,1800.0850694000255,26.00122878022259,0.0,1800.0850694000255,13952,0,0,0,5,real_solver:HGS_MS | archive=5 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S3_mixed_fleet_arc__HGS_MS__seed07,main,solomon,100,RC104,mixed,S3_mixed_fleet_arc,HGS_MS,7,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2673.618135945043,2327.43916986822,787.6671498854699,0.7300693236674144,0.7300693236674144,0.0,0.0,1800.0033599999733,26.000048533332947,0.0,1800.0033599999733,13853,0,0,0,4,real_solver:HGS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S3_mixed_fleet_arc__HGS_MS__seed08,main,solomon,100,RC104,mixed,S3_mixed_fleet_arc,HGS_MS,8,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2935.817655261204,2346.6963432298394,795.3341180956386,0.7584188973582949,0.7584188973582949,0.0,0.0,1800.0807239001151,26.00116601189055,0.0,1800.0807239001151,14023,0,0,0,11,real_solver:HGS_MS | archive=11 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S3_mixed_fleet_arc__HGS_MS__seed09,main,solomon,100,RC104,mixed,S3_mixed_fleet_arc,HGS_MS,9,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2809.3381759627164,2285.206045120964,771.1242535130668,0.7329632346510343,0.7329632346510343,0.0,0.0,1800.050206300104,26.000725202112616,0.0,1800.050206300104,14022,0,0,0,7,real_solver:HGS_MS | archive=7 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S3_mixed_fleet_arc__HGS_MS__seed10,main,solomon,100,RC104,mixed,S3_mixed_fleet_arc,HGS_MS,10,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2714.2516006392943,2416.965615245709,815.6455760349436,0.7517398176891282,0.7517398176891282,0.0,0.0,1800.0144960999023,26.0002093881097,0.0,1800.0144960999023,13876,0,0,0,6,real_solver:HGS_MS | archive=6 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S3_mixed_fleet_arc__HGS_MS__seed11,main,solomon,100,RC104,mixed,S3_mixed_fleet_arc,HGS_MS,11,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2712.7650768841395,2397.7075164665143,813.9964408689062,0.7491060285847989,0.7491060285847989,0.0,0.0,1800.0544686999638,26.000786770110587,0.0,1800.0544686999638,14242,0,0,0,14,real_solver:HGS_MS | archive=14 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S3_mixed_fleet_arc__HGS_MS__seed12,main,solomon,100,RC104,mixed,S3_mixed_fleet_arc,HGS_MS,12,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2776.5925881948315,2436.653933356127,821.8090689766103,0.7613915424326149,0.7613915424326149,0.0,0.0,1800.0161939000245,26.000233911889243,0.0,1800.0161939000245,13866,0,0,0,11,real_solver:HGS_MS | archive=11 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S3_mixed_fleet_arc__HGS_MS__seed13,main,solomon,100,RC104,mixed,S3_mixed_fleet_arc,HGS_MS,13,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2839.6470150728974,2332.905198073338,790.3797858655585,0.7466589925426718,0.7466589925426718,0.0,0.0,1800.0635236001108,26.00091756311271,0.0,1800.0635236001108,14091,0,0,0,4,real_solver:HGS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
