run_id,phase,benchmark_family,customer_count,instance_id,structure_class,scenario_id,method_id,seed,tier,eval_budget,accepted_final,strict_duty_final,v_cap_final,v_tw_final,v_shift_final,overtime_sum_final,overtime_ratio_sum_final,cost_final,energy_final,co2_final,j_scaled_init,j_scaled_final,improvement_abs,improvement_pct,runtime_sec,compute_wh,imp_per_wh,time_to_first_feasible_sec,evals_to_first_feasible,n_repair_attempts,n_repair_success,n_rejected_offspring,archive_size_final,notes
RC1_2_5__S3_mixed_fleet_arc__A1_NoSeed__seed20,main,hg,200,RC1_2_5,mixed,S3_mixed_fleet_arc,A1_NoSeed,20,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,7147.432148868679,8026.469753984843,2542.293004621564,0.990243,0.84779833732909,0.14244466267090994,14.384818945542653,3600.2017208999023,86.00481888816434,0.0016562404817820346,6.560591800138354,1,0,0,5012,11,real_solver:A1_NoSeed | archive=11 | walltime_hit=1 | init_best=0.990243 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC1_2_5.TXT
RC2_2_1__S1_balanced__A1_NoSeed__seed01,main,hg,200,RC2_2_1,mixed,S1_balanced,A1_NoSeed,1,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,5736.879116186436,9980.279243538975,5165.749994120179,1.067578,0.9048897200230361,0.16268827997696378,15.23900642172879,3600.0054710998666,86.00013069849682,0.0018917213108352565,6.6644776000175625,1,0,0,4368,17,real_solver:A1_NoSeed | archive=17 | walltime_hit=1 | init_best=1.067578 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC2_2_1.TXT
RC2_2_1__S1_balanced__A1_NoSeed__seed02,main,hg,200,RC2_2_1,mixed,S1_balanced,A1_NoSeed,2,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,5651.423213396814,10355.678038317164,5352.060961263398,1.159061,0.9212217379016949,0.23783926209830497,20.519995246005603,3600.2411847000476,86.00576163450114,0.0027653875458838557,6.914698700187728,1,0,0,4464,19,real_solver:A1_NoSeed | archive=19 | walltime_hit=1 | init_best=1.159061 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC2_2_1.TXT
RC2_2_1__S1_balanced__A1_NoSeed__seed03,main,hg,200,RC2_2_1,mixed,S1_balanced,A1_NoSeed,3,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,5386.2494452089595,9782.224966326783,5056.415768634691,1.164383,0.8729863233925252,0.2913966766074747,25.025844297578608,3600.3306712999474,86.00789936994319,0.0033880222484460286,6.833342500030994,1,0,0,4580,17,real_solver:A1_NoSeed | archive=17 | walltime_hit=1 | init_best=1.164383 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC2_2_1.TXT
RC2_2_1__S1_balanced__A1_NoSeed__seed04,main,hg,200,RC2_2_1,mixed,S1_balanced,A1_NoSeed,4,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,5923.909029310269,9751.881617079574,5042.434135116195,1.058174,0.9021332298351492,0.15604077016485074,14.746229841675449,3600.5414734000806,86.01293519789081,0.0018141546943590077,6.615238100057468,1,0,0,4599,19,real_solver:A1_NoSeed | archive=19 | walltime_hit=1 | init_best=1.058174 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC2_2_1.TXT
RC2_2_1__S1_balanced__A1_NoSeed__seed05,main,hg,200,RC2_2_1,mixed,S1_balanced,A1_NoSeed,5,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,5276.714692654753,9874.95188839775,5104.245789596045,1.098142,0.8720555534506914,0.22608644654930854,20.588088475744353,3600.3159832998645,86.0075484899412,0.002628681441556841,7.399385299999267,1,0,0,4602,18,real_solver:A1_NoSeed | archive=18 | walltime_hit=1 | init_best=1.098142 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC2_2_1.TXT
RC2_2_1__S1_balanced__A1_NoSeed__seed06,main,hg,200,RC2_2_1,mixed,S1_balanced,A1_NoSeed,6,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,5409.378547772332,9879.803522897408,5109.363642124124,1.086296,0.8800815257743139,0.20621447422568606,18.983267380685014,3600.3501205998473,86.00836399210746,0.002397609542306947,6.2206701000686735,1,0,0,4559,13,real_solver:A1_NoSeed | archive=13 | walltime_hit=1 | init_best=1.086296 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC2_2_1.TXT
RC2_2_1__S1_balanced__A1_NoSeed__seed07,main,hg,200,RC2_2_1,mixed,S1_balanced,A1_NoSeed,7,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,5139.188809576971,10118.250706807215,5223.438220903753,1.094045,0.8778476422870184,0.21619735771298154,19.761285661282812,3600.4852853999473,86.01159292899874,0.0025135839292204387,7.276169299846515,1,0,0,4580,44,real_solver:A1_NoSeed | archive=44 | walltime_hit=1 | init_best=1.094045 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC2_2_1.TXT
RC2_2_1__S1_balanced__A1_NoSeed__seed08,main,hg,200,RC2_2_1,mixed,S1_balanced,A1_NoSeed,8,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,5732.54727431217,9732.502240298681,5038.444463275793,1.145394,0.8903884827713808,0.2550055172286192,22.263563213061985,3600.316385900136,86.00755810761436,0.0029649198609911845,7.401874399976805,1,0,0,4514,21,real_solver:A1_NoSeed | archive=21 | walltime_hit=1 | init_best=1.145394 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC2_2_1.TXT
RC2_2_1__S1_balanced__A1_NoSeed__seed09,main,hg,200,RC2_2_1,mixed,S1_balanced,A1_NoSeed,9,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,5865.738831386191,9448.232699860335,4880.681726082211,1.113015,0.8810131321140711,0.23200186788592903,20.844451142700592,3600.1406155999284,86.00335915044273,0.002697590770612763,5.910820099990815,1,0,0,4669,65,real_solver:A1_NoSeed | archive=65 | walltime_hit=1 | init_best=1.113015 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC2_2_1.TXT
RC2_2_1__S1_balanced__A1_NoSeed__seed10,main,hg,200,RC2_2_1,mixed,S1_balanced,A1_NoSeed,10,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,5108.873224356849,9683.496186777025,5005.407778476044,1.135067,0.8514004163446957,0.2836665836553044,24.99117529232234,3600.242513000034,86.00579336611192,0.003298226463045162,7.147114699939266,1,0,0,4582,15,real_solver:A1_NoSeed | archive=15 | walltime_hit=1 | init_best=1.135067 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC2_2_1.TXT
RC2_2_1__S1_balanced__A1_NoSeed__seed11,main,hg,200,RC2_2_1,mixed,S1_balanced,A1_NoSeed,11,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,5502.112543478665,9956.964661425576,5144.632506514356,1.049637,0.8895885569915504,0.16004844300844956,15.247980302566464,3600.447665200103,86.01069422422468,0.0018607970142783983,8.34522969997488,1,0,0,4625,25,real_solver:A1_NoSeed | archive=25 | walltime_hit=1 | init_best=1.049637 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC2_2_1.TXT
RC2_2_1__S1_balanced__A1_NoSeed__seed12,main,hg,200,RC2_2_1,mixed,S1_balanced,A1_NoSeed,12,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,5350.241360528286,10014.782137971064,5184.648326056772,1.107237,0.8847893265417741,0.22244767345822591,20.090339598317787,3600.2674644999206,86.00638942972033,0.002586408695135352,7.85352799994871,1,0,0,4632,40,real_solver:A1_NoSeed | archive=40 | walltime_hit=1 | init_best=1.107237 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC2_2_1.TXT
RC2_2_1__S1_balanced__A1_NoSeed__seed13,main,hg,200,RC2_2_1,mixed,S1_balanced,A1_NoSeed,13,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,5606.26530468702,9731.673813285634,5033.547506099612,1.068672,0.8828564842787024,0.18581551572129762,17.387516068662563,3600.36941309995,86.0088248684988,0.00216042384029076,7.004432100104168,1,0,0,4586,48,real_solver:A1_NoSeed | archive=48 | walltime_hit=1 | init_best=1.068672 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC2_2_1.TXT
RC2_2_1__S1_balanced__A1_NoSeed__seed14,main,hg,200,RC2_2_1,mixed,S1_balanced,A1_NoSeed,14,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,5471.272011723737,10568.83110204826,5463.835729484997,1.033374,0.9232883314206627,0.11008566857933733,10.653032549622628,3600.2838161999825,86.00678005366625,0.0012799650040455695,8.017735000001267,1,0,0,3958,15,real_solver:A1_NoSeed | archive=15 | walltime_hit=1 | init_best=1.033374 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC2_2_1.TXT
RC2_2_1__S1_balanced__A1_NoSeed__seed15,main,hg,200,RC2_2_1,mixed,S1_balanced,A1_NoSeed,15,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,5504.090943275502,9814.399225708385,5074.530826502652,1.050441,0.8816767067482602,0.1687642932517398,16.066042095818787,3600.0402826000936,86.0009623065578,0.0019623535449541252,8.305564699927345,1,0,0,4399,11,real_solver:A1_NoSeed | archive=11 | walltime_hit=1 | init_best=1.050441 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC2_2_1.TXT
RC2_2_1__S1_balanced__A1_NoSeed__seed16,main,hg,200,RC2_2_1,mixed,S1_balanced,A1_NoSeed,16,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,5548.888405243553,10385.710822530244,5363.98710662358,1.062648,0.9168794524443458,0.14576854755565427,13.717481946576315,3600.0081320998725,86.00019426683029,0.0016949792822953684,8.817425099899992,1,0,0,3886,2,real_solver:A1_NoSeed | archive=2 | walltime_hit=1 | init_best=1.062648 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC2_2_1.TXT
RC2_2_1__S1_balanced__A1_NoSeed__seed17,main,hg,200,RC2_2_1,mixed,S1_balanced,A1_NoSeed,17,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,5831.552095428281,9923.37000448773,5132.720548912064,1.134434,0.9068283095555643,0.22760569044443568,20.063369966382854,3600.4331722999923,86.01034800494426,0.00264625938301461,8.567182899918407,1,0,0,4061,41,real_solver:A1_NoSeed | archive=41 | walltime_hit=1 | init_best=1.134434 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC2_2_1.TXT
RC2_2_1__S1_balanced__A1_NoSeed__seed18,main,hg,200,RC2_2_1,mixed,S1_balanced,A1_NoSeed,18,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,5224.040091280728,9447.312098867345,4883.476061921188,1.139834,0.8443796162754013,0.29545438372459876,25.920825639926406,3600.228155700024,86.00545038616724,0.003435298372347323,7.512146999826655,1,0,0,4313,13,real_solver:A1_NoSeed | archive=13 | walltime_hit=1 | init_best=1.139834 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC2_2_1.TXT
RC2_2_1__S1_balanced__A1_NoSeed__seed19,main,hg,200,RC2_2_1,mixed,S1_balanced,A1_NoSeed,19,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,6004.981601577613,9951.730290787369,5142.08899660507,1.132556,0.918105013299012,0.21445098670098794,18.935133159065686,3600.3352104998194,86.00800780638457,0.002493383955407333,8.600842300103977,1,0,0,4097,76,real_solver:A1_NoSeed | archive=76 | walltime_hit=1 | init_best=1.132556 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC2_2_1.TXT
RC2_2_1__S1_balanced__A1_NoSeed__seed20,main,hg,200,RC2_2_1,mixed,S1_balanced,A1_NoSeed,20,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,5443.272401314279,10573.059478847237,5462.44070732203,1.111489,0.9217282844530931,0.18976071554690688,17.07265798823982,3600.099470899906,86.00237624927553,0.0022064589819808075,7.765194500098005,1,0,0,4690,128,real_solver:A1_NoSeed | archive=128 | walltime_hit=1 | init_best=1.111489 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC2_2_1.TXT
RC2_2_1__S2_peak_dirty__A1_NoSeed__seed01,main,hg,200,RC2_2_1,mixed,S2_peak_dirty,A1_NoSeed,1,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,5368.766293387024,9689.056451260034,4879.623179650934,1.066037,0.8667401134508204,0.19929688654917954,18.69511907646541,3600.048533400055,86.00115940900132,0.0023173744158653765,6.1713890000246465,1,0,0,4741,39,real_solver:A1_NoSeed | archive=39 | walltime_hit=1 | init_best=1.066037 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC2_2_1.TXT
RC2_2_1__S2_peak_dirty__A1_NoSeed__seed02,main,hg,200,RC2_2_1,mixed,S2_peak_dirty,A1_NoSeed,2,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,5389.481125734415,10061.215914701206,5068.505549122961,1.158955,0.8894878748533769,0.2694671251466231,23.250870408827186,3600.458651300054,86.01095666994574,0.003132939518167006,7.068084599915892,1,0,0,4780,34,real_solver:A1_NoSeed | archive=34 | walltime_hit=1 | init_best=1.158955 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC2_2_1.TXT
RC2_2_1__S2_peak_dirty__A1_NoSeed__seed03,main,hg,200,RC2_2_1,mixed,S2_peak_dirty,A1_NoSeed,3,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,5480.1696612529395,10458.215108681097,5266.707315040559,1.162996,0.9174950489084625,0.24550095109153747,21.109354726201765,3600.3210710000712,86.00767002944615,0.0028544076476840516,6.056509400019422,1,0,0,4725,21,real_solver:A1_NoSeed | archive=21 | walltime_hit=1 | init_best=1.162996 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC2_2_1.TXT
RC2_2_1__S2_peak_dirty__A1_NoSeed__seed04,main,hg,200,RC2_2_1,mixed,S2_peak_dirty,A1_NoSeed,4,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,5107.184613196001,9918.945463896953,4999.755154111431,1.054674,0.8652708086305801,0.18940319136941974,17.95845838329377,3600.1424455000088,86.00340286472243,0.0022022755502748913,6.64983949996531,1,0,0,4834,96,real_solver:A1_NoSeed | archive=96 | walltime_hit=1 | init_best=1.054674 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC2_2_1.TXT
RC2_2_1__S2_peak_dirty__A1_NoSeed__seed05,main,hg,200,RC2_2_1,mixed,S2_peak_dirty,A1_NoSeed,5,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,5378.036451072292,9744.349835393154,4907.055767477893,1.043881,0.8704384694511577,0.1734425305488424,16.615163083612252,3600.0449653000105,86.0010741710558,0.0020167484211169955,6.7215649001300335,1,0,0,4720,16,real_solver:A1_NoSeed | archive=16 | walltime_hit=1 | init_best=1.043881 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC2_2_1.TXT
RC2_2_1__S2_peak_dirty__A1_NoSeed__seed06,main,hg,200,RC2_2_1,mixed,S2_peak_dirty,A1_NoSeed,6,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,5510.198244519311,10169.780749519143,5123.090216669077,1.111079,0.9026639146198541,0.20841508538014586,18.757899787516987,3600.0193135999143,86.0004613804424,0.0024234182239810877,7.020641600014642,1,0,0,4777,43,real_solver:A1_NoSeed | archive=43 | walltime_hit=1 | init_best=1.111079 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC2_2_1.TXT
RC2_2_1__S2_peak_dirty__A1_NoSeed__seed07,main,hg,200,RC2_2_1,mixed,S2_peak_dirty,A1_NoSeed,7,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,5718.023545678134,10064.276896884021,5066.188888711078,1.093898,0.9082655592128415,0.18563244078715857,16.96981261389623,3600.176500100177,86.004216391282,0.0021584109311875038,6.186951000010595,1,0,0,4821,106,real_solver:A1_NoSeed | archive=106 | walltime_hit=1 | init_best=1.093898 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC2_2_1.TXT
RC2_2_1__S2_peak_dirty__A1_NoSeed__seed08,main,hg,200,RC2_2_1,mixed,S2_peak_dirty,A1_NoSeed,8,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,5644.04769875564,10584.226738796217,5326.902378934474,1.145699,0.9339685591391208,0.21173044086087922,18.480459602467946,3600.3215771999676,86.00768212199922,0.002461761968663987,6.536107599968091,1,0,0,4871,35,real_solver:A1_NoSeed | archive=35 | walltime_hit=1 | init_best=1.145699 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC2_2_1.TXT
RC2_2_1__S2_peak_dirty__A1_NoSeed__seed09,main,hg,200,RC2_2_1,mixed,S2_peak_dirty,A1_NoSeed,9,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,5471.741663914379,9987.291748152988,5030.072908172071,1.11906,0.8898654111068472,0.2291945888931527,20.480991983732125,3600.0144372999202,86.00034489105364,0.002665042671439276,5.834453399991617,1,0,0,4870,5,real_solver:A1_NoSeed | archive=5 | walltime_hit=1 | init_best=1.119060 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC2_2_1.TXT
RC2_2_1__S2_peak_dirty__A1_NoSeed__seed10,main,hg,200,RC2_2_1,mixed,S2_peak_dirty,A1_NoSeed,10,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,5580.576975495882,9633.841507434454,4858.449472126156,1.135284,0.8760685809040001,0.2592154190959999,22.83264972429805,3600.542876200052,86.01296870922346,0.003013678320676349,7.316520299995318,1,0,0,4920,52,real_solver:A1_NoSeed | archive=52 | walltime_hit=1 | init_best=1.135284 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC2_2_1.TXT
RC2_2_1__S2_peak_dirty__A1_NoSeed__seed11,main,hg,200,RC2_2_1,mixed,S2_peak_dirty,A1_NoSeed,11,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,5368.14279895009,9723.984197618462,4896.466696964089,1.08073,0.8686772830999739,0.21205271690002603,19.621248313642266,3600.212205799995,86.00506936077765,0.002465583929832071,6.945522000081837,1,0,0,4941,92,real_solver:A1_NoSeed | archive=92 | walltime_hit=1 | init_best=1.080730 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC2_2_1.TXT
RC2_2_1__S2_peak_dirty__A1_NoSeed__seed12,main,hg,200,RC2_2_1,mixed,S2_peak_dirty,A1_NoSeed,12,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,5510.4822165666055,9697.835186182521,4874.903328657722,1.107229,0.8748416065628187,0.2323873934371813,20.98819606758686,3600.0047178000677,86.00011270300162,0.0027021754522546155,6.220644899876788,1,0,0,4847,20,real_solver:A1_NoSeed | archive=20 | walltime_hit=1 | init_best=1.107229 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC2_2_1.TXT
RC2_2_1__S2_peak_dirty__A1_NoSeed__seed13,main,hg,200,RC2_2_1,mixed,S2_peak_dirty,A1_NoSeed,13,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,5326.0913988459315,10024.786029356446,5047.978550426659,1.069369,0.8836288897943536,0.1857401102056464,17.36913172213206,3600.3885985000525,86.00928318639014,0.002159535614349096,6.482390400022268,1,0,0,4901,19,real_solver:A1_NoSeed | archive=19 | walltime_hit=1 | init_best=1.069369 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC2_2_1.TXT
RC2_2_1__S2_peak_dirty__A1_NoSeed__seed14,main,hg,200,RC2_2_1,mixed,S2_peak_dirty,A1_NoSeed,14,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,5680.273098668319,10643.563980697922,5354.7650394299935,1.033714,0.9393524570696602,0.09436154293033983,9.128399434499274,3600.3471927999053,86.00829405021996,0.0010971214343030967,6.692032099934295,1,0,0,4895,29,real_solver:A1_NoSeed | archive=29 | walltime_hit=1 | init_best=1.033714 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC2_2_1.TXT
RC2_2_1__S2_peak_dirty__A1_NoSeed__seed15,main,hg,200,RC2_2_1,mixed,S2_peak_dirty,A1_NoSeed,15,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,5988.3862196038335,10198.42011148182,5136.622222043803,1.072429,0.9316610421054974,0.1407679578945027,13.126086472344806,3600.5260959998704,86.0125678488858,0.0016365975509743625,5.9029276999644935,1,0,0,4961,25,real_solver:A1_NoSeed | archive=25 | walltime_hit=1 | init_best=1.072429 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC2_2_1.TXT
RC2_2_1__S2_peak_dirty__A1_NoSeed__seed16,main,hg,200,RC2_2_1,mixed,S2_peak_dirty,A1_NoSeed,16,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,5302.963192797165,10436.540703977265,5249.863391122055,1.062526,0.905752164400745,0.15677383559925506,14.754823467779145,3600.5165759001393,86.0123404242811,0.001822690032917627,6.668307200074196,1,0,0,4822,54,real_solver:A1_NoSeed | archive=54 | walltime_hit=1 | init_best=1.062526 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC2_2_1.TXT
RC2_2_1__S2_peak_dirty__A1_NoSeed__seed17,main,hg,200,RC2_2_1,mixed,S2_peak_dirty,A1_NoSeed,17,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,5715.066898003009,9871.684156673362,4960.674970153695,1.056225,0.8964930481132326,0.15973195188676736,15.122909596607482,3600.2208215000574,86.00527518027914,0.0018572343562874107,6.7193489000201225,1,0,0,4928,104,real_solver:A1_NoSeed | archive=104 | walltime_hit=1 | init_best=1.056225 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC2_2_1.TXT
RC2_2_1__S2_peak_dirty__A1_NoSeed__seed18,main,hg,200,RC2_2_1,mixed,S2_peak_dirty,A1_NoSeed,18,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,5784.020781378426,9769.410521163903,4917.509383417973,1.123778,0.8950193575586995,0.2287586424413004,20.35621292117308,3600.269115100149,86.00642886072578,0.0026597853843198156,7.014010299928486,1,0,0,4661,19,real_solver:A1_NoSeed | archive=19 | walltime_hit=1 | init_best=1.123778 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC2_2_1.TXT
RC2_2_1__S2_peak_dirty__A1_NoSeed__seed19,main,hg,200,RC2_2_1,mixed,S2_peak_dirty,A1_NoSeed,19,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,5663.517884500582,9208.0051881014,4644.317090376633,1.132518,0.8562637427782508,0.2762542572217491,24.392924193853798,3600.620617600158,86.01482586489266,0.00321170512692398,8.441680599935353,1,0,0,4058,8,real_solver:A1_NoSeed | archive=8 | walltime_hit=1 | init_best=1.132518 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC2_2_1.TXT
RC2_2_1__S2_peak_dirty__A1_NoSeed__seed20,main,hg,200,RC2_2_1,mixed,S2_peak_dirty,A1_NoSeed,20,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,5574.084688831187,10078.408056297774,5075.412430021117,1.149054,0.9009555905040804,0.24809840949591966,21.59153612414383,3600.08631839999,86.00206205066642,0.0028847960569800915,7.874053099891171,1,0,0,4377,64,real_solver:A1_NoSeed | archive=64 | walltime_hit=1 | init_best=1.149054 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC2_2_1.TXT
RC2_2_1__S3_mixed_fleet_arc__A1_NoSeed__seed01,main,hg,200,RC2_2_1,mixed,S3_mixed_fleet_arc,A1_NoSeed,1,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,5895.192105445282,9804.168162692977,3118.538910803503,1.065894,0.9030791902410265,0.16281480975897344,15.27495320913463,3600.2642814000137,86.00631338900033,0.0018930564901971075,5.772541800048202,1,0,0,4503,36,real_solver:A1_NoSeed | archive=36 | walltime_hit=1 | init_best=1.065894 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC2_2_1.TXT
RC2_2_1__S3_mixed_fleet_arc__A1_NoSeed__seed02,main,hg,200,RC2_2_1,mixed,S3_mixed_fleet_arc,A1_NoSeed,2,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,5486.893797735444,9998.75898180788,3184.920667441724,1.158802,0.8913150462563961,0.267486953743604,23.08305937887611,3600.0266001999844,86.00063544922185,0.003110290433860094,7.485053700162098,1,0,0,4445,13,real_solver:A1_NoSeed | archive=13 | walltime_hit=1 | init_best=1.158802 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC2_2_1.TXT
RC2_2_1__S3_mixed_fleet_arc__A1_NoSeed__seed03,main,hg,200,RC2_2_1,mixed,S3_mixed_fleet_arc,A1_NoSeed,3,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,5670.426612973672,10314.545547501475,3282.504791190541,1.113876,0.919779652315026,0.19409634768497408,17.42531014987073,3600.006061400054,86.0001448001124,0.0022569304753626463,6.252331000054255,1,0,0,4748,12,real_solver:A1_NoSeed | archive=12 | walltime_hit=1 | init_best=1.113876 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC2_2_1.TXT
RC2_2_1__S3_mixed_fleet_arc__A1_NoSeed__seed04,main,hg,200,RC2_2_1,mixed,S3_mixed_fleet_arc,A1_NoSeed,4,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,5640.461390343459,9803.929126171292,3125.6759234473056,1.086473,0.8891255216739332,0.1973474783260668,18.164048101155462,3600.144041300053,86.00344098661238,0.0022946463078935024,7.584614500170574,1,0,0,4674,4,real_solver:A1_NoSeed | archive=4 | walltime_hit=1 | init_best=1.086473 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC2_2_1.TXT
RC2_2_1__S3_mixed_fleet_arc__A1_NoSeed__seed05,main,hg,200,RC2_2_1,mixed,S3_mixed_fleet_arc,A1_NoSeed,5,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,5665.27322684374,8967.027274613438,2869.5468866795236,1.164744,0.8432012988796328,0.3215427011203672,27.606298132496686,3600.412322500022,86.00984992638942,0.003738440439037575,6.9702356001362205,1,0,0,4280,33,real_solver:A1_NoSeed | archive=33 | walltime_hit=1 | init_best=1.164744 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC2_2_1.TXT
RC2_2_1__S3_mixed_fleet_arc__A1_NoSeed__seed06,main,hg,200,RC2_2_1,mixed,S3_mixed_fleet_arc,A1_NoSeed,6,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,5308.8719479699375,9605.382214426076,3069.8478164863604,1.111594,0.8593437362115591,0.25225026378844084,22.692661510267314,3600.0107341001276,86.00025642572527,0.002933133856482144,6.946809299988672,1,0,0,4186,64,real_solver:A1_NoSeed | archive=64 | walltime_hit=1 | init_best=1.111594 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC2_2_1.TXT
