run_id,phase,benchmark_family,customer_count,instance_id,structure_class,scenario_id,method_id,seed,tier,eval_budget,accepted_final,strict_duty_final,v_cap_final,v_tw_final,v_shift_final,overtime_sum_final,overtime_ratio_sum_final,cost_final,energy_final,co2_final,j_scaled_init,j_scaled_final,improvement_abs,improvement_pct,runtime_sec,compute_wh,imp_per_wh,time_to_first_feasible_sec,evals_to_first_feasible,n_repair_attempts,n_repair_success,n_rejected_offspring,archive_size_final,notes
R104__S3_mixed_fleet_arc__ILS_MS__seed17,main,solomon,100,R104,random,S3_mixed_fleet_arc,ILS_MS,17,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2781.769672443306,2219.9558777525476,766.0918020877036,0.921777983388378,0.921777983388378,0.0,0.0,1800.0031614999752,26.000045666110754,0.0,1800.0031614999752,12693,0,0,12594,5,real_solver:ILS_MS | archive=5 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r104.txt
R104__S3_mixed_fleet_arc__ILS_MS__seed18,main,solomon,100,R104,random,S3_mixed_fleet_arc,ILS_MS,18,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2801.6790359463544,2060.6641376428033,716.0366208874018,0.8810116610911646,0.8810116610911646,0.0,0.0,1800.0787023999728,26.001136812444052,0.0,1800.0787023999728,12832,0,0,12729,128,real_solver:ILS_MS | archive=128 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r104.txt
R104__S3_mixed_fleet_arc__ILS_MS__seed19,main,solomon,100,R104,random,S3_mixed_fleet_arc,ILS_MS,19,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2827.251354264334,2196.8133582586192,762.9136898606197,0.9220610832951374,0.9220610832951374,0.0,0.0,1800.0832554998342,26.00120257944205,0.0,1800.0832554998342,12832,0,0,12723,6,real_solver:ILS_MS | archive=6 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r104.txt
R104__S3_mixed_fleet_arc__ILS_MS__seed20,main,solomon,100,R104,random,S3_mixed_fleet_arc,ILS_MS,20,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3019.562564859567,2106.119047273616,728.8880089054037,0.9158588681849551,0.9158588681849551,0.0,0.0,1800.0065146000125,26.000094099777957,0.0,1800.0065146000125,12722,0,0,12596,3,real_solver:ILS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r104.txt
R109__S1_balanced__ILS_MS__seed01,main,solomon,100,R109,random,S1_balanced,ILS_MS,1,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3016.0644103131435,2213.5458400519324,1176.201101344753,0.8996343747028678,0.8996343747028678,0.0,0.0,1800.0255044000223,26.00036839688921,0.0,1800.0255044000223,13170,0,0,13009,3,real_solver:ILS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S1_balanced__ILS_MS__seed02,main,solomon,100,R109,random,S1_balanced,ILS_MS,2,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3162.2229639089433,2185.558541695264,1162.9385162812614,0.9085531467262328,0.9085531467262328,0.0,0.0,1800.0040957999881,26.000059161555384,0.0,1800.0040957999881,13239,0,0,13089,3,real_solver:ILS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S1_balanced__ILS_MS__seed03,main,solomon,100,R109,random,S1_balanced,ILS_MS,3,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3016.281179743319,2220.2987865420046,1179.6381049336874,0.9013725937928944,0.9013725937928944,0.0,0.0,1800.0643468000926,26.000929453779115,0.0,1800.0643468000926,13195,0,0,13025,2,real_solver:ILS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S1_balanced__ILS_MS__seed04,main,solomon,100,R109,random,S1_balanced,ILS_MS,4,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3191.843011084437,2240.018381063473,1189.0019607829618,0.9251972736360686,0.9251972736360686,0.0,0.0,1800.0063429002184,26.00009161966982,0.0,1800.0063429002184,12954,0,0,12847,4,real_solver:ILS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S1_balanced__ILS_MS__seed05,main,solomon,100,R109,random,S1_balanced,ILS_MS,5,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3121.96450735709,2219.3746206349715,1179.98928873757,0.9127516742060727,0.9127516742060727,0.0,0.0,1800.0400436001364,26.000578407557526,0.0,1800.0400436001364,12947,0,0,12790,4,real_solver:ILS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S1_balanced__ILS_MS__seed06,main,solomon,100,R109,random,S1_balanced,ILS_MS,6,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3011.529749680262,2218.938749152182,1178.9104528967814,0.9005054407101699,0.9005054407101699,0.0,0.0,1800.0029565999284,26.00004270644341,0.0,1800.0029565999284,13285,0,0,13191,1,real_solver:ILS_MS | archive=1 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S1_balanced__ILS_MS__seed07,main,solomon,100,R109,random,S1_balanced,ILS_MS,7,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3011.529749680262,2218.938749152182,1178.9104528967814,0.9005054407101699,0.9005054407101699,0.0,0.0,1800.0032263998874,26.00004660355393,0.0,1800.0032263998874,13055,0,0,12901,2,real_solver:ILS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S1_balanced__ILS_MS__seed08,main,solomon,100,R109,random,S1_balanced,ILS_MS,8,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3016.281179743319,2220.2987865420046,1179.6381049336874,0.9013725937928944,0.9013725937928944,0.0,0.0,1800.0032891998999,26.00004751066522,0.0,1800.0032891998999,13059,0,0,12935,2,real_solver:ILS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S1_balanced__ILS_MS__seed09,main,solomon,100,R109,random,S1_balanced,ILS_MS,9,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3130.829470641656,2157.4456309499774,1147.8517876661256,0.8978397676088429,0.8978397676088429,0.0,0.0,1800.0851339001674,26.00122971189131,0.0,1800.0851339001674,13283,0,0,13111,3,real_solver:ILS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S1_balanced__ILS_MS__seed10,main,solomon,100,R109,random,S1_balanced,ILS_MS,10,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3170.4945213824267,2242.8643088001877,1192.0153873643135,0.9239779671794487,0.9239779671794487,0.0,0.0,1800.0296368999407,26.0004280885547,0.0,1800.0296368999407,13133,0,0,12966,4,real_solver:ILS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S1_balanced__ILS_MS__seed11,main,solomon,100,R109,random,S1_balanced,ILS_MS,11,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3004.6937193140175,2205.9458104507585,1172.3917541256242,0.8964892905911915,0.8964892905911915,0.0,0.0,1800.0378686001059,26.000546990890417,0.0,1800.0378686001059,13113,0,0,12965,2,real_solver:ILS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S1_balanced__ILS_MS__seed12,main,solomon,100,R109,random,S1_balanced,ILS_MS,12,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3221.454013662734,2075.844140796796,1103.444357623983,0.8862418051305322,0.8862418051305322,0.0,0.0,1800.0505347000435,26.000729945667295,0.0,1800.0505347000435,13117,0,0,12953,4,real_solver:ILS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S1_balanced__ILS_MS__seed13,main,solomon,100,R109,random,S1_balanced,ILS_MS,13,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3016.281179743319,2220.2987865420046,1179.6381049336874,0.9013725937928944,0.9013725937928944,0.0,0.0,1800.0544259999879,26.00078615333316,0.0,1800.0544259999879,13285,0,0,13116,2,real_solver:ILS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S1_balanced__ILS_MS__seed14,main,solomon,100,R109,random,S1_balanced,ILS_MS,14,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3011.529749680262,2218.938749152182,1178.9104528967814,0.9005054407101699,0.9005054407101699,0.0,0.0,1800.0866495999508,26.001251605332623,0.0,1800.0866495999508,13072,0,0,12895,4,real_solver:ILS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S1_balanced__ILS_MS__seed15,main,solomon,100,R109,random,S1_balanced,ILS_MS,15,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3163.80979723996,2231.1328198760766,1186.2501484607942,0.9203245035129223,0.9203245035129223,0.0,0.0,1800.003318999894,26.000047941109578,0.0,1800.003318999894,13224,0,0,13059,4,real_solver:ILS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S1_balanced__ILS_MS__seed16,main,solomon,100,R109,random,S1_balanced,ILS_MS,16,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2964.2259491593804,2170.9499317218424,1155.2175604172367,0.8833778522559562,0.8833778522559562,0.0,0.0,1800.0030937001575,26.000044686780054,0.0,1800.0030937001575,13149,0,0,13019,3,real_solver:ILS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S1_balanced__ILS_MS__seed17,main,solomon,100,R109,random,S1_balanced,ILS_MS,17,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3005.957096051586,2242.7357308036994,1191.24166167551,0.9059972028731488,0.9059972028731488,0.0,0.0,1800.0086932999548,26.000125569888237,0.0,1800.0086932999548,13245,0,0,13099,2,real_solver:ILS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S1_balanced__ILS_MS__seed18,main,solomon,100,R109,random,S1_balanced,ILS_MS,18,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3016.0644103131435,2213.5458400519324,1176.201101344753,0.8996343747028678,0.8996343747028678,0.0,0.0,1800.0403638998978,26.000583034109635,0.0,1800.0403638998978,13131,0,0,12984,3,real_solver:ILS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S1_balanced__ILS_MS__seed19,main,solomon,100,R109,random,S1_balanced,ILS_MS,19,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3127.037411537053,2173.3681026822696,1156.6358898422786,0.9016319289335245,0.9016319289335245,0.0,0.0,1800.0572538000997,26.000826999334773,0.0,1800.0572538000997,12733,0,0,12583,2,real_solver:ILS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S1_balanced__ILS_MS__seed20,main,solomon,100,R109,random,S1_balanced,ILS_MS,20,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3176.0317712243277,2250.2167807334686,1195.168737520689,0.9263060064940504,0.9263060064940504,0.0,0.0,1800.0285110000987,26.00041182555698,0.0,1800.0285110000987,13125,0,0,12963,6,real_solver:ILS_MS | archive=6 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S2_peak_dirty__ILS_MS__seed01,main,solomon,100,R109,random,S2_peak_dirty,ILS_MS,1,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3154.2182465535675,2161.826122448017,1141.3812309896512,0.8965108846794192,0.8965108846794192,0.0,0.0,1800.0728315000888,26.001052010556837,0.0,1800.0728315000888,13099,0,0,12956,2,real_solver:ILS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S2_peak_dirty__ILS_MS__seed02,main,solomon,100,R109,random,S2_peak_dirty,ILS_MS,2,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3203.7654984594287,2223.1480586964444,1173.5555364173931,0.9175752878412039,0.9175752878412039,0.0,0.0,1800.0497581998352,26.000718729553174,0.0,1800.0497581998352,13195,0,0,13026,2,real_solver:ILS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S2_peak_dirty__ILS_MS__seed03,main,solomon,100,R109,random,S2_peak_dirty,ILS_MS,3,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3159.5708170468183,2150.2221077791496,1134.3553252903932,0.8939013277751947,0.8939013277751947,0.0,0.0,1800.0126630999148,26.000182911443215,0.0,1800.0126630999148,13311,0,0,13187,2,real_solver:ILS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S2_peak_dirty__ILS_MS__seed04,main,solomon,100,R109,random,S2_peak_dirty,ILS_MS,4,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3021.049785135936,2241.959606961308,1183.825811340661,0.9027188150606164,0.9027188150606164,0.0,0.0,1800.0212976001203,26.00030763200174,0.0,1800.0212976001203,13271,0,0,13100,3,real_solver:ILS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S2_peak_dirty__ILS_MS__seed05,main,solomon,100,R109,random,S2_peak_dirty,ILS_MS,5,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3278.402232823251,2155.835520610373,1135.983247543368,0.9078896271675324,0.9078896271675324,0.0,0.0,1800.0753173001576,26.001087916557832,0.0,1800.0753173001576,13133,0,0,12989,5,real_solver:ILS_MS | archive=5 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S2_peak_dirty__ILS_MS__seed06,main,solomon,100,R109,random,S2_peak_dirty,ILS_MS,6,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3159.9858811444824,2151.0079524584144,1135.2066391638084,0.8942490338321533,0.8942490338321533,0.0,0.0,1800.0061025000177,26.000088147222478,0.0,1800.0061025000177,13458,0,0,13303,3,real_solver:ILS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S2_peak_dirty__ILS_MS__seed07,main,solomon,100,R109,random,S2_peak_dirty,ILS_MS,7,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3155.521648538855,2148.5773362738514,1133.9378575154665,0.8931451191469767,0.8931451191469767,0.0,0.0,1800.0033184001222,26.00004793244621,0.0,1800.0033184001222,13100,0,0,12957,3,real_solver:ILS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S2_peak_dirty__ILS_MS__seed08,main,solomon,100,R109,random,S2_peak_dirty,ILS_MS,8,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3159.9858811444824,2151.0079524584144,1135.2066391638084,0.8942490338321533,0.8942490338321533,0.0,0.0,1800.0788189999294,26.001138496665646,0.0,1800.0788189999294,10882,0,0,10753,3,real_solver:ILS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S2_peak_dirty__ILS_MS__seed09,main,solomon,100,R109,random,S2_peak_dirty,ILS_MS,9,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3167.461642261754,2140.270506265157,1129.8679897232587,0.892376223800782,0.892376223800782,0.0,0.0,1800.1211930999998,26.001750567,0.0,1800.1211930999998,11822,0,0,11709,3,real_solver:ILS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S2_peak_dirty__ILS_MS__seed10,main,solomon,100,R109,random,S2_peak_dirty,ILS_MS,10,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3083.1916025068344,2145.8540088605287,1133.1378997906152,0.8847683384916142,0.8847683384916142,0.0,0.0,1800.0822129999287,26.001187521110083,0.0,1800.0822129999287,10190,0,0,10037,2,real_solver:ILS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S2_peak_dirty__ILS_MS__seed11,main,solomon,100,R109,random,S2_peak_dirty,ILS_MS,11,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3157.368384261025,2149.076205384658,1134.4359795021173,0.8935273416764895,0.8935273416764895,0.0,0.0,1800.1230906001292,26.001777975335198,0.0,1800.1230906001292,10573,0,0,10407,3,real_solver:ILS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S2_peak_dirty__ILS_MS__seed12,main,solomon,100,R109,random,S2_peak_dirty,ILS_MS,12,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3317.8561214517586,2172.9287410273155,1142.3877497335336,0.9159422259277209,0.9159422259277209,0.0,0.0,1800.1232551001012,26.001780351445905,0.0,1800.1232551001012,11581,0,0,11415,4,real_solver:ILS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S2_peak_dirty__ILS_MS__seed13,main,solomon,100,R109,random,S2_peak_dirty,ILS_MS,13,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3158.4051866258596,2221.347988179959,1170.4188229845695,0.911699984607881,0.911699984607881,0.0,0.0,1800.043871199945,26.000633695110317,0.0,1800.043871199945,12568,0,0,12414,7,real_solver:ILS_MS | archive=7 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S2_peak_dirty__ILS_MS__seed14,main,solomon,100,R109,random,S2_peak_dirty,ILS_MS,14,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3159.9858811444824,2151.0079524584144,1135.2066391638084,0.8942490338321533,0.8942490338321533,0.0,0.0,1800.0118309000973,26.000170890779184,0.0,1800.0118309000973,12753,0,0,12566,4,real_solver:ILS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S2_peak_dirty__ILS_MS__seed15,main,solomon,100,R109,random,S2_peak_dirty,ILS_MS,15,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3159.9858811444824,2151.0079524584144,1135.2066391638084,0.8942490338321533,0.8942490338321533,0.0,0.0,1800.0597530000377,26.000863098889432,0.0,1800.0597530000377,11468,0,0,11302,2,real_solver:ILS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S2_peak_dirty__ILS_MS__seed16,main,solomon,100,R109,random,S2_peak_dirty,ILS_MS,16,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3159.9858811444824,2151.0079524584144,1135.2066391638084,0.8942490338321533,0.8942490338321533,0.0,0.0,1800.0031627998687,26.00004568488699,0.0,1800.0031627998687,10741,0,0,10632,3,real_solver:ILS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S2_peak_dirty__ILS_MS__seed17,main,solomon,100,R109,random,S2_peak_dirty,ILS_MS,17,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3161.6431599667576,2172.6651485037423,1145.8787589270216,0.8998147953503698,0.8998147953503698,0.0,0.0,1800.102580399951,26.00148171688818,0.0,1800.102580399951,12876,0,0,12721,3,real_solver:ILS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S2_peak_dirty__ILS_MS__seed18,main,solomon,100,R109,random,S2_peak_dirty,ILS_MS,18,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3115.7982757800987,2136.6015694359735,1130.6803408489682,0.8864807889168884,0.8864807889168884,0.0,0.0,1800.0870624999516,26.001257569443744,0.0,1800.0870624999516,13391,0,0,13216,1,real_solver:ILS_MS | archive=1 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S2_peak_dirty__ILS_MS__seed19,main,solomon,100,R109,random,S2_peak_dirty,ILS_MS,19,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3203.7654984594287,2223.1480586964444,1173.5555364173931,0.9175752878412039,0.9175752878412039,0.0,0.0,1800.056621100055,26.000817860334127,0.0,1800.056621100055,13276,0,0,13115,4,real_solver:ILS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S2_peak_dirty__ILS_MS__seed20,main,solomon,100,R109,random,S2_peak_dirty,ILS_MS,20,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3296.2188041405516,2191.04893976126,1154.6659442774733,0.9188829379378195,0.9188829379378195,0.0,0.0,1800.1273419999052,26.001839384443073,0.0,1800.1273419999052,13095,0,0,12967,6,real_solver:ILS_MS | archive=6 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S3_mixed_fleet_arc__ILS_MS__seed01,main,solomon,100,R109,random,S3_mixed_fleet_arc,ILS_MS,1,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3012.916558225734,2208.6210130455893,765.0145060173118,0.9068311439443147,0.9068311439443147,0.0,0.0,1800.0417941999622,26.000603693999455,0.0,1800.0417941999622,13297,0,0,13156,1,real_solver:ILS_MS | archive=1 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S3_mixed_fleet_arc__ILS_MS__seed02,main,solomon,100,R109,random,S3_mixed_fleet_arc,ILS_MS,2,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3159.0751118215344,2180.633714688921,758.0408765811802,0.9162344937722381,0.9162344937722381,0.0,0.0,1800.0413867998868,26.000597809331698,0.0,1800.0413867998868,13131,0,0,13008,2,real_solver:ILS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S3_mixed_fleet_arc__ILS_MS__seed03,main,solomon,100,R109,random,S3_mixed_fleet_arc,ILS_MS,3,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3013.13332765591,2215.3739595356615,767.098950867672,0.9085397986336448,0.9085397986336448,0.0,0.0,1800.0219556000084,26.000317136444565,0.0,1800.0219556000084,13228,0,0,13056,3,real_solver:ILS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S3_mixed_fleet_arc__ILS_MS__seed04,main,solomon,100,R109,random,S3_mixed_fleet_arc,ILS_MS,4,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3089.7628925084477,2149.7865098028387,744.1191450661339,0.8994493574741682,0.8994493574741682,0.0,0.0,1800.0291145001538,26.00042054278,0.0,1800.0291145001538,13231,0,0,13090,1,real_solver:ILS_MS | archive=1 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S3_mixed_fleet_arc__ILS_MS__seed05,main,solomon,100,R109,random,S3_mixed_fleet_arc,ILS_MS,5,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3016.3616779757513,2344.881943911769,813.9097035318488,0.9436985617925494,0.9436985617925494,0.0,0.0,1800.0184549998958,26.000266572220717,0.0,1800.0184549998958,13247,0,0,13118,3,real_solver:ILS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S3_mixed_fleet_arc__ILS_MS__seed06,main,solomon,100,R109,random,S3_mixed_fleet_arc,ILS_MS,6,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3008.3818975928525,2214.013922145839,766.6190381353227,0.9076654684700528,0.9076654684700528,0.0,0.0,1800.0761988998856,26.001100650776127,0.0,1800.0761988998856,13434,0,0,13245,2,real_solver:ILS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S3_mixed_fleet_arc__ILS_MS__seed07,main,solomon,100,R109,random,S3_mixed_fleet_arc,ILS_MS,7,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3008.3818975928525,2214.013922145839,766.6190381353227,0.9076654684700528,0.9076654684700528,0.0,0.0,1800.0449578000698,26.000649390445453,0.0,1800.0449578000698,13475,0,0,13271,3,real_solver:ILS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S3_mixed_fleet_arc__ILS_MS__seed08,main,solomon,100,R109,random,S3_mixed_fleet_arc,ILS_MS,8,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3097.4777859175274,2161.218387111829,744.058864953765,0.9018275942563712,0.9018275942563712,0.0,0.0,1800.0851743998937,26.001230296887353,0.0,1800.0851743998937,13339,0,0,13154,3,real_solver:ILS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S3_mixed_fleet_arc__ILS_MS__seed09,main,solomon,100,R109,random,S3_mixed_fleet_arc,ILS_MS,9,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3013.13332765591,2215.3739595356615,767.098950867672,0.9085397986336448,0.9085397986336448,0.0,0.0,1800.0770949998405,26.001113594442142,0.0,1800.0770949998405,13397,0,0,13226,4,real_solver:ILS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S3_mixed_fleet_arc__ILS_MS__seed10,main,solomon,100,R109,random,S3_mixed_fleet_arc,ILS_MS,10,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3167.3466692950174,2237.9394817938446,775.5774756187138,0.93137327345084,0.93137327345084,0.0,0.0,1800.0732437998522,26.001057965997866,0.0,1800.0732437998522,13384,0,0,13189,3,real_solver:ILS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S3_mixed_fleet_arc__ILS_MS__seed11,main,solomon,100,R109,random,S3_mixed_fleet_arc,ILS_MS,11,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3019.223230271151,2234.5625995565783,774.0317309575215,0.9143539330336733,0.9143539330336733,0.0,0.0,1800.048531399807,26.000701009108322,0.0,1800.048531399807,13314,0,0,13107,128,real_solver:ILS_MS | archive=128 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S3_mixed_fleet_arc__ILS_MS__seed12,main,solomon,100,R109,random,S3_mixed_fleet_arc,ILS_MS,12,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3294.178911306097,2192.6983884851857,762.490228794062,0.9340970433890493,0.9340970433890493,0.0,0.0,1800.0852663998958,26.00123162577627,0.0,1800.0852663998958,13431,0,0,13281,5,real_solver:ILS_MS | archive=5 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
