run_id,phase,benchmark_family,customer_count,instance_id,structure_class,scenario_id,method_id,seed,tier,eval_budget,accepted_final,strict_duty_final,v_cap_final,v_tw_final,v_shift_final,overtime_sum_final,overtime_ratio_sum_final,cost_final,energy_final,co2_final,j_scaled_init,j_scaled_final,improvement_abs,improvement_pct,runtime_sec,compute_wh,imp_per_wh,time_to_first_feasible_sec,evals_to_first_feasible,n_repair_attempts,n_repair_success,n_rejected_offspring,archive_size_final,notes
R104__S2_peak_dirty__A3_NoLNS__seed02,main,solomon,100,R104,random,S2_peak_dirty,A3_NoLNS,2,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2973.1749579809616,2028.8794620911444,1073.4387659788786,0.894976,0.8624373108261305,0.032538689173869484,3.6357052226952997,1800.0033253999427,26.000048033554727,0.0012514857330985013,1.8659922999795526,1,0,0,13000,6,real_solver:A3_NoLNS | archive=6 | walltime_hit=1 | init_best=0.894976 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r104.txt
R104__S2_peak_dirty__A3_NoLNS__seed03,main,solomon,100,R104,random,S2_peak_dirty,A3_NoLNS,3,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2819.7119656157342,2131.478143150459,1128.2582554104874,0.930565,0.8737783101216335,0.056786689878366436,6.1023883208982115,1800.099707499845,26.001440219442205,0.002183982479397622,1.7558281000237912,1,0,0,13185,7,real_solver:A3_NoLNS | archive=7 | walltime_hit=1 | init_best=0.930565 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r104.txt
R104__S2_peak_dirty__A3_NoLNS__seed04,main,solomon,100,R104,random,S2_peak_dirty,A3_NoLNS,4,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2898.8579260117817,2147.793593082118,1136.775452472672,0.909609,0.8865767658236333,0.023032234176366684,2.5321027140635906,1800.10475830012,26.001513175446178,0.0008858036076960532,1.538454300025478,1,0,0,13062,13,real_solver:A3_NoLNS | archive=13 | walltime_hit=1 | init_best=0.909609 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r104.txt
R104__S2_peak_dirty__A3_NoLNS__seed05,main,solomon,100,R104,random,S2_peak_dirty,A3_NoLNS,5,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2916.5679185438603,2007.533683344713,1060.6257786769793,0.906121,0.8502877051155902,0.0558332948844098,6.161792396866401,1800.1117525999434,26.001614204221404,0.002147301103919355,1.6064812999684364,1,0,0,13160,5,real_solver:A3_NoLNS | archive=5 | walltime_hit=1 | init_best=0.906121 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r104.txt
R104__S2_peak_dirty__A3_NoLNS__seed06,main,solomon,100,R104,random,S2_peak_dirty,A3_NoLNS,6,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2830.0905579684395,2088.4422299863886,1106.398359105137,0.910913,0.8635422900226905,0.04737070997730952,5.200355025925585,1800.0304779999424,26.000440237776946,0.0018219195345963014,1.6696062998380512,1,0,0,13180,3,real_solver:A3_NoLNS | archive=3 | walltime_hit=1 | init_best=0.910913 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r104.txt
R104__S2_peak_dirty__A3_NoLNS__seed07,main,solomon,100,R104,random,S2_peak_dirty,A3_NoLNS,7,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2863.4815348578877,2144.705238588644,1132.9371433443318,0.940954,0.8814299195993801,0.05952408040061985,6.325928833993995,1800.0222664000466,26.00032162577845,0.0022893593878317146,1.714224100112915,1,0,0,13268,3,real_solver:A3_NoLNS | archive=3 | walltime_hit=1 | init_best=0.940954 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r104.txt
R104__S2_peak_dirty__A3_NoLNS__seed08,main,solomon,100,R104,random,S2_peak_dirty,A3_NoLNS,8,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2829.736090591613,2078.42071505318,1102.3165663643242,0.873179,0.8611118346509565,0.012067165349043507,1.3819807106038402,1800.0176976998337,26.00025563344204,0.00046411718096811636,1.566442099865526,1,0,0,13228,6,real_solver:A3_NoLNS | archive=6 | walltime_hit=1 | init_best=0.873179 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r104.txt
R104__S2_peak_dirty__A3_NoLNS__seed09,main,solomon,100,R104,random,S2_peak_dirty,A3_NoLNS,9,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2782.638874484106,2038.3305684276488,1081.7206106432286,0.893416,0.8454647038035527,0.047951296196447335,5.367185745100528,1800.0637139000464,26.00092031188956,0.001844215343966899,1.584290999919176,1,0,0,13240,3,real_solver:A3_NoLNS | archive=3 | walltime_hit=1 | init_best=0.893416 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r104.txt
R104__S2_peak_dirty__A3_NoLNS__seed10,main,solomon,100,R104,random,S2_peak_dirty,A3_NoLNS,10,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2783.2446164874923,2042.4711681845665,1077.823576451717,0.929494,0.8451409702268396,0.08435302977316039,9.075155920657949,1800.052497500088,26.000758297223495,0.0032442526794369715,1.5593590999487787,1,0,0,13153,3,real_solver:A3_NoLNS | archive=3 | walltime_hit=1 | init_best=0.929494 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r104.txt
R104__S2_peak_dirty__A3_NoLNS__seed11,main,solomon,100,R104,random,S2_peak_dirty,A3_NoLNS,11,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2844.966076813414,2056.9307198617207,1087.5461332278708,0.892876,0.8561215302629376,0.03675446973706242,4.116413671894241,1800.0413260001224,26.000596931112877,0.0014136009967171648,1.5899217000696808,1,0,0,13225,4,real_solver:A3_NoLNS | archive=4 | walltime_hit=1 | init_best=0.892876 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r104.txt
R104__S2_peak_dirty__A3_NoLNS__seed12,main,solomon,100,R104,random,S2_peak_dirty,A3_NoLNS,12,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2739.3498457185487,2105.4676032829025,1112.7855951747051,0.947677,0.8577939834101933,0.08988301658980669,9.484562418398536,1800.0560302999802,26.00080932655527,0.0034569314924365424,1.9050262998789549,1,0,0,13191,6,real_solver:A3_NoLNS | archive=6 | walltime_hit=1 | init_best=0.947677 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r104.txt
R104__S2_peak_dirty__A3_NoLNS__seed13,main,solomon,100,R104,random,S2_peak_dirty,A3_NoLNS,13,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2914.479799961852,2018.9149221460902,1069.0797239244125,0.945597,0.853723890192732,0.09187310980726804,9.71588423051977,1800.0115569001064,26.000166933001537,0.0035335584592210896,1.6079919999465346,1,0,0,13097,3,real_solver:A3_NoLNS | archive=3 | walltime_hit=1 | init_best=0.945597 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r104.txt
R104__S2_peak_dirty__A3_NoLNS__seed14,main,solomon,100,R104,random,S2_peak_dirty,A3_NoLNS,14,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2746.582520561484,2077.4282805177927,1097.950793685894,0.875603,0.8510290018602374,0.024573998139762576,2.806522835093367,1800.0956196000334,26.00138117200048,0.0009451035688144529,1.5817201000172645,1,0,0,13110,5,real_solver:A3_NoLNS | archive=5 | walltime_hit=1 | init_best=0.875603 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r104.txt
R104__S2_peak_dirty__A3_NoLNS__seed15,main,solomon,100,R104,random,S2_peak_dirty,A3_NoLNS,15,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2597.2365449465833,2035.8083015262707,1080.272021100517,0.929337,0.8249840676186856,0.10435293238131438,11.228750429748777,1800.0684038000181,26.000988054889152,0.004013421803856879,1.593491200124845,1,0,0,13028,1,real_solver:A3_NoLNS | archive=1 | walltime_hit=1 | init_best=0.929337 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r104.txt
R104__S2_peak_dirty__A3_NoLNS__seed16,main,solomon,100,R104,random,S2_peak_dirty,A3_NoLNS,16,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2743.720910523996,2081.249429834226,1099.080188481821,0.896996,0.8515308011107967,0.04546519888920331,5.068606648101364,1800.045202499954,26.000652924999336,0.0017486175835795658,1.6386144999414682,1,0,0,12981,3,real_solver:A3_NoLNS | archive=3 | walltime_hit=1 | init_best=0.896996 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r104.txt
R104__S2_peak_dirty__A3_NoLNS__seed17,main,solomon,100,R104,random,S2_peak_dirty,A3_NoLNS,17,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2881.8447052608226,1991.2597806821732,1057.150831012624,0.945241,0.8434764531381492,0.10176454686185077,10.765989505517721,1800.098010199843,26.00141570288662,0.003913807925872016,1.6436538000125438,1,0,0,12998,6,real_solver:A3_NoLNS | archive=6 | walltime_hit=1 | init_best=0.945241 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r104.txt
R104__S2_peak_dirty__A3_NoLNS__seed18,main,solomon,100,R104,random,S2_peak_dirty,A3_NoLNS,18,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2775.7552561467196,2054.91809837402,1084.583993856792,0.878824,0.8477308368305326,0.03109316316946742,3.5380421073465698,1800.0032023999374,26.000046256887984,0.001195888763514417,1.6340516000054777,1,0,0,12941,3,real_solver:A3_NoLNS | archive=3 | walltime_hit=1 | init_best=0.878824 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r104.txt
R104__S2_peak_dirty__A3_NoLNS__seed19,main,solomon,100,R104,random,S2_peak_dirty,A3_NoLNS,19,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3018.2519076765875,2140.83553263026,1131.4005243211009,0.951612,0.8970231971231363,0.05458880287686374,5.736455916577738,1800.0666062000673,26.000962089556527,0.0020994916529950146,1.610330400057137,1,0,0,12955,9,real_solver:A3_NoLNS | archive=9 | walltime_hit=1 | init_best=0.951612 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r104.txt
R104__S2_peak_dirty__A3_NoLNS__seed20,main,solomon,100,R104,random,S2_peak_dirty,A3_NoLNS,20,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2778.4190307651197,2086.0710914788215,1103.1951353495983,0.898805,0.8569132562146199,0.041891743785380076,4.660826740547736,1800.1112332001794,26.001606701780368,0.0016111213536089556,1.6444955999031663,1,0,0,12954,2,real_solver:A3_NoLNS | archive=2 | walltime_hit=1 | init_best=0.898805 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r104.txt
R104__S3_mixed_fleet_arc__A3_NoLNS__seed01,main,solomon,100,R104,random,S3_mixed_fleet_arc,A3_NoLNS,1,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2841.084248387784,2062.752859635337,714.2553220421489,0.948364,0.8847732722434958,0.0635907277565042,6.705308062780136,1800.0035099999513,26.000050699999296,0.0024457924521087927,1.7056974000297487,1,0,0,12982,5,real_solver:A3_NoLNS | archive=5 | walltime_hit=1 | init_best=0.948364 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r104.txt
R104__S3_mixed_fleet_arc__A3_NoLNS__seed02,main,solomon,100,R104,random,S3_mixed_fleet_arc,A3_NoLNS,2,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2752.369469373903,1971.0669080080156,683.0702674128672,0.924285,0.8496753504006875,0.07460964959931249,8.07214761673212,1800.0034670000896,26.000050078890183,0.002869596380504249,1.6754954000934958,1,0,0,12901,2,real_solver:A3_NoLNS | archive=2 | walltime_hit=1 | init_best=0.924285 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r104.txt
R104__S3_mixed_fleet_arc__A3_NoLNS__seed03,main,solomon,100,R104,random,S3_mixed_fleet_arc,A3_NoLNS,3,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2813.5888432613833,2041.0620301617428,710.8054770188522,0.953452,0.8773812869336014,0.07607071306639857,7.978452304510197,1800.112194900168,26.00162059300243,0.002925614301397458,1.567789199994877,1,0,0,12882,3,real_solver:A3_NoLNS | archive=3 | walltime_hit=1 | init_best=0.953452 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r104.txt
R104__S3_mixed_fleet_arc__A3_NoLNS__seed04,main,solomon,100,R104,random,S3_mixed_fleet_arc,A3_NoLNS,4,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2927.6647000383036,1968.9140542025407,685.7013156162949,0.940033,0.8691072855362646,0.07092571446373541,7.545023894239395,1800.0263396000955,26.00038046089027,0.002727872177502239,1.6885834999848157,1,0,0,12000,4,real_solver:A3_NoLNS | archive=4 | walltime_hit=1 | init_best=0.940033 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r104.txt
R104__S3_mixed_fleet_arc__A3_NoLNS__seed05,main,solomon,100,R104,random,S3_mixed_fleet_arc,A3_NoLNS,5,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2852.2788622453145,2117.284725705762,738.0530060177766,0.936968,0.9033671552517134,0.03360084474828662,3.586125112948,1800.0621007001027,26.000897010112595,0.0012922955979256469,1.8769521999638528,1,0,0,11699,6,real_solver:A3_NoLNS | archive=6 | walltime_hit=1 | init_best=0.936968 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r104.txt
R104__S3_mixed_fleet_arc__A3_NoLNS__seed06,main,solomon,100,R104,random,S3_mixed_fleet_arc,A3_NoLNS,6,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2887.0142451406255,2004.6912695946903,699.037566538695,0.936223,0.8752672279165736,0.060955772083426396,6.510817623944979,1800.091556499945,26.001322482776985,0.0023443335285658214,1.9621087000705302,1,0,0,10829,6,real_solver:A3_NoLNS | archive=6 | walltime_hit=1 | init_best=0.936223 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r104.txt
R104__S3_mixed_fleet_arc__A3_NoLNS__seed07,main,solomon,100,R104,random,S3_mixed_fleet_arc,A3_NoLNS,7,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2884.842372692968,2163.33433090842,753.2049768743107,0.941709,0.9195098090441824,0.02219919095581757,2.3573302321436422,1800.0056892000139,26.000082177333535,0.0008538123381460109,1.719253099989146,1,0,0,11464,8,real_solver:A3_NoLNS | archive=8 | walltime_hit=1 | init_best=0.941709 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r104.txt
R104__S3_mixed_fleet_arc__A3_NoLNS__seed08,main,solomon,100,R104,random,S3_mixed_fleet_arc,A3_NoLNS,8,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2833.9823508379013,1957.3840821236663,681.6086542549767,0.9017,0.8558385584041422,0.0458614415958577,5.086108638777609,1800.042449099943,26.000613153665842,0.001763860003024262,1.6541002998128533,1,0,0,10918,3,real_solver:A3_NoLNS | archive=3 | walltime_hit=1 | init_best=0.901700 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r104.txt
R104__S3_mixed_fleet_arc__A3_NoLNS__seed09,main,solomon,100,R104,random,S3_mixed_fleet_arc,A3_NoLNS,9,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2984.0134225640513,2068.2589953802953,714.1524339891089,0.920018,0.9007222933940469,0.019295706605953145,2.0973183792005314,1800.0118661001325,26.000171399224136,0.0007421376693897081,1.6210705998819321,1,0,0,12700,9,real_solver:A3_NoLNS | archive=9 | walltime_hit=1 | init_best=0.920018 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r104.txt
R104__S3_mixed_fleet_arc__A3_NoLNS__seed10,main,solomon,100,R104,random,S3_mixed_fleet_arc,A3_NoLNS,10,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2827.326079303617,2100.027471180181,730.2977177526074,0.960361,0.8951121505702438,0.06524884942975617,6.794200246548556,1800.0261975999456,26.000378409776992,0.0025095346075894214,1.5851650000549853,1,0,0,12857,7,real_solver:A3_NoLNS | archive=7 | walltime_hit=1 | init_best=0.960361 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r104.txt
R104__S3_mixed_fleet_arc__A3_NoLNS__seed11,main,solomon,100,R104,random,S3_mixed_fleet_arc,A3_NoLNS,11,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2753.1402101747635,2058.7850466771515,719.1499175034256,0.954491,0.8768512734777608,0.07763972652223916,8.134149669534775,1800.0114080999047,26.00016478366529,0.0029861244022198136,1.7298767999745905,1,0,0,12852,2,real_solver:A3_NoLNS | archive=2 | walltime_hit=1 | init_best=0.954491 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r104.txt
R104__S3_mixed_fleet_arc__A3_NoLNS__seed12,main,solomon,100,R104,random,S3_mixed_fleet_arc,A3_NoLNS,12,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2787.563280023357,2014.9070056094527,700.1814516017733,0.979774,0.8665868493576445,0.11318715064235552,11.552373367976239,1800.0211363001727,26.000305302113606,0.0043533008296311945,1.6503716001752764,1,0,0,12741,3,real_solver:A3_NoLNS | archive=3 | walltime_hit=1 | init_best=0.979774 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r104.txt
R104__S3_mixed_fleet_arc__A3_NoLNS__seed13,main,solomon,100,R104,random,S3_mixed_fleet_arc,A3_NoLNS,13,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2819.7132870110495,2086.7651129003625,725.121738843689,0.978252,0.8903192906541841,0.08793270934581587,8.98875845342671,1800.067485800013,26.000974794889075,0.0033819004879424948,1.5808933000080287,1,0,0,12866,5,real_solver:A3_NoLNS | archive=5 | walltime_hit=1 | init_best=0.978252 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r104.txt
R104__S3_mixed_fleet_arc__A3_NoLNS__seed14,main,solomon,100,R104,random,S3_mixed_fleet_arc,A3_NoLNS,14,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2966.787574241683,2094.875504250712,725.5028172896009,0.92108,0.9072741467912385,0.013805853208761487,1.498876667473128,1800.0034201000817,26.000049401445626,0.0005309933452662544,1.6773025000002235,1,0,0,13026,4,real_solver:A3_NoLNS | archive=4 | walltime_hit=1 | init_best=0.921080 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r104.txt
R104__S3_mixed_fleet_arc__A3_NoLNS__seed15,main,solomon,100,R104,random,S3_mixed_fleet_arc,A3_NoLNS,15,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2891.9073137039427,2075.7608192858343,718.8687848628709,0.960634,0.8939004272276985,0.06673357277230152,6.946826030756929,1800.1174933998846,26.001697126887223,0.002566508349306755,1.676564000081271,1,0,0,12964,6,real_solver:A3_NoLNS | archive=6 | walltime_hit=1 | init_best=0.960634 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r104.txt
R104__S3_mixed_fleet_arc__A3_NoLNS__seed16,main,solomon,100,R104,random,S3_mixed_fleet_arc,A3_NoLNS,16,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2805.254155018524,2109.334574731768,734.9828084895698,0.927129,0.8959872303330787,0.031141769666921282,3.358946777300816,1800.0154816999566,26.000223624554927,0.0011977500700228831,1.616538600064814,1,0,0,12941,4,real_solver:A3_NoLNS | archive=4 | walltime_hit=1 | init_best=0.927129 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r104.txt
R104__S3_mixed_fleet_arc__A3_NoLNS__seed17,main,solomon,100,R104,random,S3_mixed_fleet_arc,A3_NoLNS,17,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2883.1978329712642,1920.182606701617,671.5131907445992,0.950844,0.8517132646690407,0.09913073533095929,10.42555196551267,1800.056287500076,26.000813041667765,0.003812601366430223,1.6107966001145542,1,0,0,13020,2,real_solver:A3_NoLNS | archive=2 | walltime_hit=1 | init_best=0.950844 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r104.txt
R104__S3_mixed_fleet_arc__A3_NoLNS__seed18,main,solomon,100,R104,random,S3_mixed_fleet_arc,A3_NoLNS,18,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2833.555874160387,2036.0600920485515,708.6864292767383,0.896077,0.8779366791786036,0.018140320821396383,2.0244154041891917,1800.0254391999915,26.00036745511099,0.0006976947865338908,1.644929900066927,1,0,0,12959,3,real_solver:A3_NoLNS | archive=3 | walltime_hit=1 | init_best=0.896077 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r104.txt
R104__S3_mixed_fleet_arc__A3_NoLNS__seed19,main,solomon,100,R104,random,S3_mixed_fleet_arc,A3_NoLNS,19,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2859.104842161448,2098.9353005541698,730.255393948719,0.983801,0.8983239361476261,0.08547706385237397,8.688450596449279,1800.076768900035,26.001108884111616,0.0032874391716657156,1.5929006000515074,1,0,0,13008,1,real_solver:A3_NoLNS | archive=1 | walltime_hit=1 | init_best=0.983801 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r104.txt
R104__S3_mixed_fleet_arc__A3_NoLNS__seed20,main,solomon,100,R104,random,S3_mixed_fleet_arc,A3_NoLNS,20,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2834.3304533485343,2087.6401029217277,724.8853329471843,0.928116,0.8919020659353009,0.036213934064699194,3.901875850076843,1800.1067732998636,26.00154228099803,0.001392761001379691,1.6249739998020232,1,0,0,12970,3,real_solver:A3_NoLNS | archive=3 | walltime_hit=1 | init_best=0.928116 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r104.txt
R109__S1_balanced__A3_NoLNS__seed01,main,solomon,100,R109,random,S1_balanced,A3_NoLNS,1,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3207.334246871564,2288.7739134417734,1214.6886842588167,0.939456,0.9394556679300164,3.320699835107632e-07,3.534705015570322e-05,1800.1268332998734,26.001832036553726,1.2771022558869497e-08,1.6781289000064135,1,0,0,13032,4,real_solver:A3_NoLNS | archive=4 | walltime_hit=1 | init_best=0.939456 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S1_balanced__A3_NoLNS__seed02,main,solomon,100,R109,random,S1_balanced,A3_NoLNS,2,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3192.997628235746,2237.782887306648,1191.1071190167181,0.937039,0.9255114039249639,0.011527596075036062,1.2302151858178862,1800.0979540001135,26.001414891112752,0.000443344953469289,1.7197448001243174,1,0,0,12946,3,real_solver:A3_NoLNS | archive=3 | walltime_hit=1 | init_best=0.937039 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S1_balanced__A3_NoLNS__seed03,main,solomon,100,R109,random,S1_balanced,A3_NoLNS,3,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3146.062849126882,2207.064613021346,1172.323008181746,0.911903,0.9119032289562631,0.0,0.0,1800.1137157001067,26.001642560112654,0.0,1.6276461000088602,1,0,0,13066,2,real_solver:A3_NoLNS | archive=2 | walltime_hit=1 | init_best=0.911903 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S1_balanced__A3_NoLNS__seed04,main,solomon,100,R109,random,S1_balanced,A3_NoLNS,4,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3179.285916379718,2190.5200435568086,1164.4932464720066,0.911431,0.9114306078224446,3.9217755543052846e-07,4.30287707385999e-05,1800.022065400146,26.000318722446554,1.5083567229195322e-08,1.6088310000486672,1,0,0,13108,3,real_solver:A3_NoLNS | archive=3 | walltime_hit=1 | init_best=0.911431 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S1_balanced__A3_NoLNS__seed05,main,solomon,100,R109,random,S1_balanced,A3_NoLNS,5,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3346.9237434852257,2212.6200069280676,1175.2707469515494,0.935051,0.9350505164815374,4.835184626017508e-07,5.1710383989937535e-05,1800.0804983999114,26.001162754665387,1.8596032306862626e-08,1.7777055001351982,1,0,0,13104,7,real_solver:A3_NoLNS | archive=7 | walltime_hit=1 | init_best=0.935051 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S1_balanced__A3_NoLNS__seed06,main,solomon,100,R109,random,S1_balanced,A3_NoLNS,6,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3202.730779225089,2256.999593358668,1199.470198814052,0.941734,0.9311121848548082,0.010621815145191782,1.1278997195802405,1800.0321589000523,26.0004645174452,0.0004085240530247065,1.787359300069511,1,0,0,13038,5,real_solver:A3_NoLNS | archive=5 | walltime_hit=1 | init_best=0.941734 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S1_balanced__A3_NoLNS__seed07,main,solomon,100,R109,random,S1_balanced,A3_NoLNS,7,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3464.8750396305277,2161.9196515880617,1147.2887553408766,0.936963,0.9344156638760901,0.0025473361239098935,0.27187158125880034,1800.067094200058,26.00096913844528,9.797081448565615e-05,1.7481203998904675,1,0,0,13166,6,real_solver:A3_NoLNS | archive=6 | walltime_hit=1 | init_best=0.936963 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S1_balanced__A3_NoLNS__seed08,main,solomon,100,R109,random,S1_balanced,A3_NoLNS,8,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3174.8375616064936,2256.500673651508,1199.0106050873687,0.927923,0.9279228584092705,1.4159072958541685e-07,1.525888781562876e-05,1800.0139446998946,26.000201423442924,5.445755103179794e-09,1.6296592999715358,1,0,0,13180,4,real_solver:A3_NoLNS | archive=4 | walltime_hit=1 | init_best=0.927923 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S1_balanced__A3_NoLNS__seed09,main,solomon,100,R109,random,S1_balanced,A3_NoLNS,9,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3221.5419516163875,2282.6311962731334,1212.6703235154048,0.949269,0.9396900216801894,0.009578978319810583,1.009089975529653,1800.0030467000324,26.000044007889358,0.0003684216194751045,1.582719000056386,1,0,0,13133,4,real_solver:A3_NoLNS | archive=4 | walltime_hit=1 | init_best=0.949269 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S1_balanced__A3_NoLNS__seed10,main,solomon,100,R109,random,S1_balanced,A3_NoLNS,10,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3193.9857466966014,2247.026524433029,1192.9265236858691,0.946975,0.9272919412632864,0.01968305873671361,2.078519362888525,1800.0032926998101,26.00004756121948,0.0007570393358076772,1.6039156999904662,1,0,0,13178,2,real_solver:A3_NoLNS | archive=2 | walltime_hit=1 | init_best=0.946975 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S1_balanced__A3_NoLNS__seed11,main,solomon,100,R109,random,S1_balanced,A3_NoLNS,11,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3203.5912220279474,2306.4187244507584,1224.8668693139014,0.943811,0.9438112814797455,0.0,0.0,1800.0643633001018,26.00092969211258,0.0,1.5816981999669224,1,0,0,13219,3,real_solver:A3_NoLNS | archive=3 | walltime_hit=1 | init_best=0.943811 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
